model,condition,seed,unit,signal,turn,cusum,ph
qwen3-235b,base,6,A2,H,10,4.239353148727684,4.239353148727684
qwen3-235b,base,6,A2,H,11,5.139302666584316,5.139302666584316
qwen3-235b,base,6,A2,H,12,4.2515102844561365,4.2515102844561365
qwen3-235b,base,6,A2,H,13,4.312796888101035,4.312796888101035
qwen3-235b,base,6,A2,H,14,5.681863390682529,5.681863390682529
qwen3-235b,base,6,A2,H,15,6.8186355374522645,6.8186355374522645
qwen3-235b,base,6,A2,H,16,6.786833297643039,6.786833297643039
qwen3-235b,base,6,A2,H,17,7.418520388864506,7.418520388864506
qwen3-235b,base,6,A2,H,18,8.846939273727436,8.846939273727436
qwen3-235b,base,6,A2,H,19,9.315210204855612,9.315210204855612
qwen3-235b,base,6,A2,H,20,9.992302332280833,9.992302332280833
qwen3-235b,base,6,A2,H,21,9.911383560401543,9.911383560401543
qwen3-235b,base,6,A2,H,22,9.597823875798099,9.597823875798099
qwen3-235b,base,6,A2,H,23,9.991733646411115,9.991733646411115
qwen3-235b,base,6,A2,H,24,10.781715479723562,10.781715479723562
qwen3-235b,base,6,A2,H,25,10.661780203480792,10.661780203480792
qwen3-235b,base,6,A2,H,26,9.616138364822332,9.616138364822332
qwen3-235b,base,6,A2,H,27,9.456128929934113,9.456128929934113
qwen3-235b,base,6,A2,H,28,8.612773969328472,8.612773969328472
qwen3-235b,base,6,A2,H,29,9.62022473440634,9.62022473440634
qwen3-235b,base,6,A2,H,30,10.143518202916754,10.143518202916754
qwen3-235b,base,7,A1,H,8,0.010638538058948654,0.010638538058948654
qwen3-235b,base,7,A1,H,9,0.0,0.0
qwen3-235b,base,7,A1,H,10,0.0,0.0
qwen3-235b,base,7,A1,H,11,0.0,0.0
qwen3-235b,base,7,A1,H,12,0.0,0.0
qwen3-235b,base,7,A1,H,13,0.0,0.0
qwen3-235b,base,7,A1,H,14,0.0,0.0
qwen3-235b,base,7,A1,H,15,0.0,0.0
qwen3-235b,base,7,A1,H,16,0.0,0.0
qwen3-235b,base,7,A1,H,17,0.0,0.0
qwen3-235b,base,7,A1,H,18,0.0,0.0
qwen3-235b,base,7,A1,H,19,0.0,0.0
qwen3-235b,base,7,A1,H,20,0.0,0.0
qwen3-235b,base,7,A1,H,21,0.0,0.0
qwen3-235b,base,7,A1,H,22,0.0,0.0
qwen3-235b,base,7,A1,H,23,0.0,0.0
qwen3-235b,base,7,A1,H,24,0.9028741044675059,0.9028741044675055
qwen3-235b,base,7,A1,H,25,0.5276483549437543,0.5276483549437536
qwen3-235b,base,7,A1,H,26,1.195048535417743,1.195048535417742
qwen3-235b,base,7,A1,H,27,1.0931852444131611,1.09318524441316
qwen3-235b,base,7,A1,H,28,1.3512330414815645,1.3512330414815636
qwen3-235b,base,7,A1,H,29,0.7462795957941839,0.7462795957941832
qwen3-235b,base,7,A1,H,30,1.3284003701159004,1.3284003701159
qwen3-235b,base,7,A2,H,8,0.6644559733391324,0.6644559733391324
qwen3-235b,base,7,A2,H,9,0.5120197427565119,0.5120197427565119
qwen3-235b,base,7,A2,H,10,0.8915983984339786,0.8915983984339786
qwen3-235b,base,7,A2,H,11,1.3689924724220683,1.3689924724220681
qwen3-235b,base,7,A2,H,12,2.822489315615185,2.8224893156151847
qwen3-235b,base,7,A2,H,13,4.189699351679224,4.189699351679224
qwen3-235b,base,7,A2,H,14,4.37149145256652,4.37149145256652
qwen3-235b,base,7,A2,H,15,3.2016010506429433,3.2016010506429433
qwen3-235b,base,7,A2,H,16,4.5849897262926795,4.584989726292679
qwen3-235b,base,7,A2,H,17,3.6817157643841716,3.681715764384171
qwen3-235b,base,7,A2,H,18,2.702215631306792,2.7022156313067915
qwen3-235b,base,7,A2,H,19,1.6981944111945206,1.6981944111945202
qwen3-235b,base,7,A2,H,20,0.7908652493298653,0.7908652493298653
qwen3-235b,base,7,A2,H,21,0.553090567799611,0.553090567799611
qwen3-235b,base,7,A2,H,22,0.48142593919638443,0.48142593919638443
qwen3-235b,base,7,A2,H,23,0.9552230454911039,0.9552230454911044
qwen3-235b,base,7,A2,H,24,1.5101893334525482,1.5101893334525496
qwen3-235b,base,7,A2,H,25,0.9416790037890477,0.9416790037890497
qwen3-235b,base,7,A2,H,26,0.44259143390403666,0.44259143390403644
qwen3-235b,base,7,A2,H,27,0.6489955349419056,0.6489955349419052
qwen3-235b,base,7,A2,H,28,0.8124565733235012,0.8124565733235016
qwen3-235b,base,7,A2,H,29,1.0052081855312265,1.0052081855312274
qwen3-235b,base,7,A2,H,30,0.48254234611714164,0.48254234611714253
qwen3-235b,base,8,A1,H,8,0.37536757411691224,0.37536757411691224
qwen3-235b,base,8,A1,H,9,0.12642978971609875,0.12642978971609875
qwen3-235b,base,8,A1,H,10,0.0,0.0
qwen3-235b,base,8,A1,H,11,0.0,0.0
qwen3-235b,base,8,A1,H,12,0.7683849777334997,0.7683849777334997
qwen3-235b,base,8,A1,H,13,0.0937940672556149,0.09379406725561479
qwen3-235b,base,8,A1,H,14,0.0,0.0
qwen3-235b,base,8,A1,H,15,0.6337116183375222,0.6337116183375224
qwen3-235b,base,8,A1,H,16,0.5786723082981327,0.5786723082981329
qwen3-235b,base,8,A1,H,17,0.006314449601617755,0.006314449601617866
qwen3-235b,base,8,A1,H,18,0.3210718255070225,0.3210718255070226
qwen3-235b,base,8,A1,H,19,0.0,0.0
qwen3-235b,base,8,A1,H,20,0.7205464103726946,0.7205464103726946
qwen3-235b,base,8,A1,H,21,1.1225839412240806,1.1225839412240806
qwen3-235b,base,8,A1,H,22,1.9248148087865053,1.924814808786505
qwen3-235b,base,8,A1,H,23,2.339393228048811,2.3393932280488103
qwen3-235b,base,8,A1,H,24,2.938691435633988,2.9386914356339875
qwen3-235b,base,8,A1,H,25,3.2478349047735953,3.247834904773595
qwen3-235b,base,8,A1,H,26,3.652191914092602,3.652191914092602
qwen3-235b,base,8,A1,H,27,3.860650945177561,3.860650945177561
qwen3-235b,base,8,A1,H,28,4.2557142404492,4.2557142404492
qwen3-235b,base,8,A1,H,29,4.721961567773517,4.721961567773517
qwen3-235b,base,8,A1,H,30,5.288031803216047,5.288031803216047
qwen3-235b,base,8,A2,H,8,0.3787916941228665,0.3787916941228665
qwen3-235b,base,8,A2,H,9,0.23178951016912053,0.23178951016912053
qwen3-235b,base,8,A2,H,10,0.19605338902821445,0.19605338902821445
qwen3-235b,base,8,A2,H,11,0.0,0.0
qwen3-235b,base,8,A2,H,12,0.0,0.0
qwen3-235b,base,8,A2,H,13,0.0,0.0
qwen3-235b,base,8,A2,H,14,0.0,0.0
qwen3-235b,base,8,A2,H,15,0.1343235181056358,0.1343235181056358
qwen3-235b,base,8,A2,H,16,0.0,0.0
qwen3-235b,base,8,A2,H,17,0.1355004716707392,0.1355004716707392
qwen3-235b,base,8,A2,H,18,0.0,0.0
qwen3-235b,base,8,A2,H,19,0.0,0.0
qwen3-235b,base,8,A2,H,20,0.0,0.0
qwen3-235b,base,8,A2,H,21,0.540604236111117,0.5406042361111165
qwen3-235b,base,8,A2,H,22,0.0,0.0
qwen3-235b,base,8,A2,H,23,0.0,0.0
qwen3-235b,base,8,A2,H,24,1.0433156680595368,1.0433156680595368
qwen3-235b,base,8,A2,H,25,1.4169565197455163,1.4169565197455163
qwen3-235b,base,8,A2,H,26,0.7371355853505517,0.7371355853505519
qwen3-235b,base,8,A2,H,27,0.2597146234239267,0.2597146234239269
qwen3-235b,base,8,A2,H,28,0.6890752042413841,0.6890752042413841
qwen3-235b,base,8,A2,H,29,0.447958219292822,0.447958219292822
qwen3-235b,base,8,A2,H,30,0.19120946664803007,0.1912094666480293
qwen3-235b,base,9,A1,H,8,0.0,0.0
qwen3-235b,base,9,A1,H,9,2.35561344015568,2.35561344015568
qwen3-235b,base,9,A1,H,10,3.033822242727547,3.033822242727547
qwen3-235b,base,9,A1,H,11,4.5297251700248395,4.5297251700248395
qwen3-235b,base,9,A1,H,12,4.355439524353503,4.355439524353503
qwen3-235b,base,9,A1,H,13,4.693368959769125,4.693368959769125
qwen3-235b,base,9,A1,H,14,5.033728284845403,5.033728284845403
qwen3-235b,base,9,A1,H,15,5.512221894873008,5.512221894873008
qwen3-235b,base,9,A1,H,16,5.661951188975653,5.661951188975653
qwen3-235b,base,9,A1,H,17,5.80670214876325,5.80670214876325
qwen3-235b,base,9,A1,H,18,5.185999931208469,5.185999931208469
qwen3-235b,base,9,A1,H,19,4.685368467203449,4.685368467203449
qwen3-235b,base,9,A1,H,20,4.99871522030716,4.99871522030716
qwen3-235b,base,9,A1,H,21,4.619388839365284,4.619388839365283
qwen3-235b,base,9,A1,H,22,4.718082276522555,4.718082276522554
qwen3-235b,base,9,A1,H,23,4.96999875095366,4.969998750953659
qwen3-235b,base,9,A1,H,24,4.793711191432011,4.79371119143201
qwen3-235b,base,9,A1,H,25,5.19546078889249,5.195460788892489
qwen3-235b,base,9,A1,H,26,5.914978054201097,5.914978054201096
qwen3-235b,base,9,A1,H,27,5.836390963266712,5.8363909632667115
qwen3-235b,base,9,A1,H,28,6.407019802094184,6.407019802094183
qwen3-235b,base,9,A1,H,29,7.471047856131185,7.471047856131184
qwen3-235b,base,9,A1,H,30,8.376632209526177,8.376632209526175
qwen3-235b,base,9,A2,H,8,0.2884635156923162,0.2884635156923162
qwen3-235b,base,9,A2,H,9,0.7987963197582091,0.7987963197582092
qwen3-235b,base,9,A2,H,10,0.33693258506000523,0.33693258506000534
qwen3-235b,base,9,A2,H,11,0.0,0.0
qwen3-235b,base,9,A2,H,12,0.028335658341128167,0.028335658341128056
qwen3-235b,base,9,A2,H,13,0.0,0.0
qwen3-235b,base,9,A2,H,14,0.0,0.0
qwen3-235b,base,9,A2,H,15,0.0,0.0
qwen3-235b,base,9,A2,H,16,0.0,0.0
qwen3-235b,base,9,A2,H,17,0.0,0.0
qwen3-235b,base,9,A2,H,18,0.0,0.0
qwen3-235b,base,9,A2,H,19,0.0,0.0
qwen3-235b,base,9,A2,H,20,0.0,0.0
qwen3-235b,base,9,A2,H,21,0.0,0.0
qwen3-235b,base,9,A2,H,22,0.0,0.0
qwen3-235b,base,9,A2,H,23,0.1399837443111509,0.13998374431115135
qwen3-235b,base,9,A2,H,24,0.0,0.0
qwen3-235b,base,9,A2,H,25,0.0,0.0
qwen3-235b,base,9,A2,H,26,0.0,0.0
qwen3-235b,base,9,A2,H,27,0.0,0.0
qwen3-235b,base,9,A2,H,28,0.0,0.0
qwen3-235b,base,9,A2,H,29,0.0,0.0
qwen3-235b,base,9,A2,H,30,0.0,0.0
qwen3-235b,base,10,A1,H,8,0.0,0.0
qwen3-235b,base,10,A1,H,9,1.0721642721981752,1.0721642721981752
qwen3-235b,base,10,A1,H,10,1.2725749265517712,1.2725749265517712
qwen3-235b,base,10,A1,H,11,2.564349941950918,2.564349941950918
qwen3-235b,base,10,A1,H,12,3.574266113687079,3.574266113687079
qwen3-235b,base,10,A1,H,13,4.179412020274674,4.179412020274674
qwen3-235b,base,10,A1,H,14,4.0101061977446655,4.0101061977446655
qwen3-235b,base,10,A1,H,15,4.595570808822738,4.595570808822738
qwen3-235b,base,10,A1,H,16,4.434917203042229,4.434917203042229
qwen3-235b,base,10,A1,H,17,4.448146697511781,4.448146697511781
qwen3-235b,base,10,A1,H,18,4.312671464960541,4.31267146496054
qwen3-235b,base,10,A1,H,19,4.826315496005251,4.82631549600525
qwen3-235b,base,10,A1,H,20,5.037308292155901,5.0373082921559
qwen3-235b,base,10,A1,H,21,5.454436307181936,5.454436307181935
qwen3-235b,base,10,A1,H,22,5.536687082164397,5.536687082164396
qwen3-235b,base,10,A1,H,23,5.5458377737392786,5.545837773739278
qwen3-235b,base,10,A1,H,24,5.795048903806972,5.795048903806971
qwen3-235b,base,10,A1,H,25,6.353763911123812,6.353763911123812
qwen3-235b,base,10,A1,H,26,6.550446646532125,6.550446646532125
qwen3-235b,base,10,A1,H,27,7.227360320938649,7.227360320938649
qwen3-235b,base,10,A1,H,28,7.832938307653105,7.832938307653106
qwen3-235b,base,10,A1,H,29,8.569968012148093,8.569968012148095
qwen3-235b,base,10,A1,H,30,9.598774183672727,9.59877418367273
qwen3-235b,base,10,A2,H,8,0.7932510229265557,0.7932510229265557
qwen3-235b,base,10,A2,H,9,2.5382814215888283,2.5382814215888283
qwen3-235b,base,10,A2,H,10,5.228951844682362,5.228951844682362
qwen3-235b,base,10,A2,H,11,4.2015091212114895,4.2015091212114895
qwen3-235b,base,10,A2,H,12,4.558252818589551,4.558252818589551
qwen3-235b,base,10,A2,H,13,4.694717207697716,4.694717207697716
qwen3-235b,base,10,A2,H,14,4.468406468240955,4.468406468240955
qwen3-235b,base,10,A2,H,15,4.385126942473681,4.385126942473681
qwen3-235b,base,10,A2,H,16,6.346652282419593,6.346652282419593
qwen3-235b,base,10,A2,H,17,6.177199871188303,6.177199871188303
qwen3-235b,base,10,A2,H,18,5.14200214442936,5.142002144429359
qwen3-235b,base,10,A2,H,19,4.601897336890882,4.601897336890882
qwen3-235b,base,10,A2,H,20,4.8926945172323135,4.8926945172323135
qwen3-235b,base,10,A2,H,21,4.276379816314703,4.276379816314703
qwen3-235b,base,10,A2,H,22,4.011965128707074,4.011965128707074
qwen3-235b,base,10,A2,H,23,3.5331769417223313,3.5331769417223313
qwen3-235b,base,10,A2,H,24,3.2458280046687626,3.2458280046687626
qwen3-235b,base,10,A2,H,25,2.4802255419650208,2.480225541965021
qwen3-235b,base,10,A2,H,26,1.8363160452491232,1.8363160452491236
qwen3-235b,base,10,A2,H,27,1.2529109874344833,1.2529109874344837
qwen3-235b,base,10,A2,H,28,1.223444191939282,1.2234441919392824
qwen3-235b,base,11,A1,H,8,0.0,0.0
qwen3-235b,base,11,A1,H,9,0.0,0.0
qwen3-235b,base,11,A1,H,10,0.0,0.0
qwen3-235b,base,11,A1,H,11,0.0,0.0
qwen3-235b,base,11,A1,H,12,0.0,0.0
qwen3-235b,base,11,A1,H,13,0.0,0.0
qwen3-235b,base,11,A1,H,14,0.0,0.0
qwen3-235b,base,11,A1,H,15,0.0,0.0
qwen3-235b,base,11,A1,H,16,2.2148178589579492,2.2148178589579492
qwen3-235b,base,11,A1,H,17,1.8928184123482574,1.8928184123482579
qwen3-235b,base,11,A1,H,18,1.1232335811957974,1.123233581195798
qwen3-235b,base,11,A1,H,19,0.24480817575460778,0.24480817575460856
qwen3-235b,base,11,A1,H,20,0.0,0.0
qwen3-235b,base,11,A1,H,21,0.0,0.0
qwen3-235b,base,11,A1,H,22,0.0,0.0
qwen3-235b,base,11,A1,H,23,0.0,0.0
qwen3-235b,base,11,A1,H,24,0.0,0.0
qwen3-235b,base,11,A1,H,25,0.0,0.0
qwen3-235b,base,11,A1,H,26,0.0,0.0
qwen3-235b,base,11,A1,H,27,0.0,0.0
qwen3-235b,base,11,A1,H,28,0.0,0.0
qwen3-235b,base,11,A1,H,29,0.4041120712359455,0.4041120712359447
qwen3-235b,base,11,A1,H,30,0.0,0.0
qwen3-235b,base,11,A2,H,8,0.6070344287536658,0.6070344287536658
qwen3-235b,base,11,A2,H,9,1.1720960470592439,1.1720960470592439
qwen3-235b,base,11,A2,H,10,0.4347609971962877,0.4347609971962876
qwen3-235b,base,11,A2,H,11,0.5747080851586464,0.5747080851586461
qwen3-235b,base,11,A2,H,12,0.8774113968486872,0.8774113968486872
qwen3-235b,base,11,A2,H,13,1.0314831907474804,1.0314831907474802
qwen3-235b,base,11,A2,H,14,0.9776210411380533,0.977621041138053
qwen3-235b,base,11,A2,H,15,1.0475341290604077,1.0475341290604074
qwen3-235b,base,11,A2,H,16,0.9306597029817332,0.9306597029817332
qwen3-235b,base,11,A2,H,17,0.3470784498298243,0.3470784498298243
qwen3-235b,base,12,A1,H,8,0.0,0.0
qwen3-235b,base,12,A1,H,9,1.1106010386992724,1.1106010386992724
qwen3-235b,base,12,A1,H,10,2.7361878987202637,2.7361878987202632
qwen3-235b,base,12,A1,H,11,3.2363811155016995,3.236381115501699
qwen3-235b,base,12,A1,H,12,3.8799923362448343,3.8799923362448343
qwen3-235b,base,12,A1,H,13,4.702304228576234,4.702304228576234
qwen3-235b,base,12,A1,H,14,5.001159956436358,5.001159956436359
qwen3-235b,base,12,A1,H,15,4.801476861347659,4.801476861347659
qwen3-235b,base,12,A1,H,16,4.928812158248746,4.928812158248746
qwen3-235b,base,12,A1,H,17,5.607905208040482,5.607905208040483
qwen3-235b,base,12,A1,H,18,5.883756582585498,5.883756582585498
qwen3-235b,base,12,A1,H,19,6.111024670266324,6.111024670266325
qwen3-235b,base,12,A1,H,20,6.623757038810269,6.62375703881027
qwen3-235b,base,12,A1,H,21,6.688048018820662,6.688048018820663
qwen3-235b,base,12,A1,H,22,7.136146332393899,7.136146332393899
qwen3-235b,base,12,A1,H,23,7.8321060208277515,7.832106020827753
qwen3-235b,base,12,A1,H,24,8.150042276237993,8.150042276237995
qwen3-235b,base,12,A1,H,25,8.245614138374105,8.245614138374107
qwen3-235b,base,12,A1,H,26,8.991997916024015,8.991997916024015
qwen3-235b,base,12,A1,H,27,9.704021233676297,9.704021233676297
qwen3-235b,base,12,A1,H,28,10.32793473992265,10.32793473992265
qwen3-235b,base,12,A1,H,29,11.85169436687156,11.85169436687156
qwen3-235b,base,12,A1,H,30,12.759933886489204,12.759933886489202
qwen3-235b,base,12,A2,H,8,1.0466769574315642,1.0466769574315642
qwen3-235b,base,12,A2,H,9,0.0400725417426826,0.0400725417426826
qwen3-235b,base,12,A2,H,10,2.0113884203185575,2.0113884203185575
qwen3-235b,base,12,A2,H,11,3.586032180331073,3.586032180331073
qwen3-235b,base,12,A2,H,12,3.169967598438618,3.169967598438618
qwen3-235b,base,12,A2,H,13,2.527945727262987,2.527945727262987
qwen3-235b,base,12,A2,H,14,3.1294949024043826,3.1294949024043826
qwen3-235b,base,12,A2,H,15,3.9760271639050755,3.9760271639050755
qwen3-235b,base,12,A2,H,16,4.336227628993309,4.336227628993309
qwen3-235b,base,12,A2,H,17,6.001093621677853,6.001093621677853
qwen3-235b,base,12,A2,H,18,6.891620013283253,6.891620013283253
qwen3-235b,base,12,A2,H,19,6.933456954799804,6.933456954799804
qwen3-235b,base,12,A2,H,20,8.263977087555121,8.263977087555121
qwen3-235b,base,12,A2,H,21,8.783021444947764,8.783021444947764
qwen3-235b,base,12,A2,H,22,9.588960226901152,9.588960226901152
qwen3-235b,base,12,A2,H,23,10.05308352652124,10.05308352652124
qwen3-235b,base,12,A2,H,24,10.454197388754592,10.454197388754592
qwen3-235b,base,12,A2,H,25,10.340537926342504,10.340537926342504
qwen3-235b,base,12,A2,H,26,10.938298064381634,10.938298064381634
qwen3-235b,base,12,A2,H,27,11.818315201097183,11.818315201097183
qwen3-235b,base,12,A2,H,28,12.598271992881863,12.598271992881863
qwen3-235b,base,12,A2,H,29,14.165288942918085,14.165288942918085
qwen3-235b,base,12,A2,H,30,15.432088671400662,15.432088671400662
qwen3-235b,base,13,A1,H,8,0.1314169529345114,0.1314169529345114
qwen3-235b,base,13,A1,H,9,0.1451530377437653,0.1451530377437653
qwen3-235b,base,13,A1,H,10,0.288566962951332,0.288566962951332
qwen3-235b,base,13,A1,H,11,1.1117653722499798,1.1117653722499798
qwen3-235b,base,13,A1,H,12,0.90086652910466,0.90086652910466
qwen3-235b,base,13,A1,H,13,0.8278397313189356,0.8278397313189356
qwen3-235b,base,13,A1,H,14,0.602273961286879,0.602273961286879
qwen3-235b,base,13,A1,H,15,0.4863277731047282,0.48632777310472813
qwen3-235b,base,13,A1,H,16,0.8562981460687986,0.8562981460687986
qwen3-235b,base,13,A1,H,17,0.752848049086567,0.752848049086567
qwen3-235b,base,13,A1,H,18,0.294828465442703,0.294828465442703
qwen3-235b,base,13,A1,H,19,0.0,0.0
qwen3-235b,base,13,A1,H,20,0.0,0.0
qwen3-235b,base,13,A1,H,21,0.0,0.0
qwen3-235b,base,13,A1,H,22,0.40357852970017316,0.40357852970017316
qwen3-235b,base,13,A1,H,23,0.5336383102040858,0.5336383102040857
qwen3-235b,base,13,A1,H,24,0.8984480960741705,0.8984480960741705
qwen3-235b,base,13,A1,H,25,1.1728743584294783,1.1728743584294783
qwen3-235b,base,13,A1,H,26,1.581743861697288,1.581743861697288
qwen3-235b,base,13,A1,H,27,2.119326307143548,2.119326307143548
qwen3-235b,base,13,A1,H,28,1.7076824972554245,1.7076824972554248
qwen3-235b,base,13,A1,H,29,0.7495420092325948,0.7495420092325951
qwen3-235b,base,13,A1,H,30,0.6645709258508283,0.6645709258508284
qwen3-235b,base,13,A2,H,8,0.8460948713876653,0.8460948713876653
qwen3-235b,base,13,A2,H,9,2.011389787641586,2.011389787641586
qwen3-235b,base,13,A2,H,10,0.8628966076798612,0.8628966076798612
qwen3-235b,base,13,A2,H,11,1.9075341915361435,1.9075341915361435
qwen3-235b,base,13,A2,H,12,2.4636336569878328,2.4636336569878328
qwen3-235b,base,13,A2,H,13,3.751499883329233,3.7514998833292332
qwen3-235b,base,13,A2,H,14,3.5694283603715142,3.569428360371515
qwen3-235b,base,13,A2,H,15,2.3453036067717576,2.3453036067717585
qwen3-235b,base,13,A2,H,16,2.0171415805391453,2.017141580539146
qwen3-235b,base,13,A2,H,17,1.707954901176501,1.7079549011765018
qwen3-235b,base,13,A2,H,18,0.8681690198352277,0.8681690198352285
qwen3-235b,base,13,A2,H,19,0.025566417977030742,0.02556641797703163
qwen3-235b,base,13,A2,H,20,0.0,0.0
qwen3-235b,base,13,A2,H,21,0.0,0.0
qwen3-235b,base,13,A2,H,22,0.0,0.0
qwen3-235b,base,13,A2,H,23,0.10474643334533418,0.10474643334533407
qwen3-235b,base,13,A2,H,24,0.2811490882352832,0.28114908823528295
qwen3-235b,base,13,A2,H,25,0.3720588657753833,0.37205886577538316
qwen3-235b,base,13,A2,H,26,0.4292989660943677,0.4292989660943676
qwen3-235b,base,13,A2,H,27,0.0,0.0
qwen3-235b,base,13,A2,H,28,0.0,0.0
qwen3-235b,base,13,A2,H,29,0.0,0.0
