model,condition,seed,turn,agent,pos,H_lower_bits,H_lower_re,H_renorm_bits,H_renorm_re,coverage,coverage_re,k
qwen3-235b,base,2,19,A2,27,0.000576629462674,0.0005742217115485092,0.000576629462674,0.0005741682645142536,1.0,0.9999999629385884,20
qwen3-235b,base,2,19,A2,30,0.0265656461106563,0.0008377506864817699,0.0265656461106563,0.0008378222601332496,1.0,1.000000049639901,20
qwen3-235b,base,2,19,A2,33,0.3966195718191859,0.00011043623077858671,0.3966195718191859,0.00011049236554039153,1.0,1.0000000389126313,20
qwen3-235b,base,2,19,A2,42,6.517009314636637e-05,1.9424882874669798e-05,6.517009314636637e-05,1.9499180612264115e-05,1.0,1.000000051499962,20
qwen3-235b,base,2,27,A2,4,1.5693458831210017,1.566535671013135,1.5693458831210017,1.568123612907149,1.0,0.9881505791590341,20
qwen3-235b,base,2,27,A2,5,1.567563371728167,1.566535671013135,1.567563371728167,1.568123612907149,1.0,0.9881505791590341,20
qwen3-235b,base,2,27,A2,9,0.3643251707354094,0.15131584408172594,0.3643251707354094,0.15124687380299717,1.0,0.9999465930278689,20
qwen3-235b,base,2,27,A2,13,0.1792709521190605,0.17927009220656484,0.1792709521190605,0.17924574230943263,1.0,0.9999807272321111,20
qwen3-235b,base,2,27,A2,21,0.5197175911939937,0.0035718555644508308,0.5197175911939937,0.003571861598877041,1.0,1.000000004193127,20
qwen3-235b,base,2,27,A2,25,4.923869206911067e-05,4.717490468717025e-05,4.923869206911067e-05,4.672472233714094e-05,1.0,0.9999996879472182,20
qwen3-235b,base,2,27,A2,27,4.820679952624717e-05,4.717490468717025e-05,4.820679952624717e-05,4.672472233714094e-05,1.0,0.9999996879472182,20
qwen3-235b,base,2,27,A2,35,1.6210483500574763e-06,4.171712906579884e-07,1.6210483500574763e-06,4.383371798893238e-07,1.0,1.0000000146710808,20
qwen3-235b,base,2,27,A2,37,0.7284957445463516,0.2762367537384345,0.7284957445463516,0.2762367610443845,1.0,1.0000000062633616,20
qwen3-235b,base,2,27,A2,38,0.6107128814880955,0.2762367537384345,0.6107128814880955,0.2762367610443845,1.0,1.0000000062633616,20
qwen3-235b,base,2,27,A2,40,0.4416908365474328,0.43165336581507446,0.4416908365474328,0.4316510151128718,1.0,0.9999976749715718,20
qwen3-235b,base,2,27,A2,43,0.2334993022389909,0.005976633940422643,0.2334993022389909,0.005976329311575329,1.0,0.9999997879690177,20
qwen3-235b,base,2,27,A2,49,0.124838271605356,9.873972598418644e-05,0.124838271605356,9.831060497585655e-05,1.0,0.9999997025356684,20
qwen3-235b,base,2,27,A2,51,0.4557316172686319,0.45455206111523144,0.4557316172686319,0.45455197578643636,1.0,0.9999999136473214,20
qwen3-235b,base,3,1,A1,4,8.831693970012971e-06,2.3263826769026143e-07,8.831693970012971e-06,2.4366303693444235e-07,1.0,1.000000007641789,20
qwen3-235b,base,3,1,A1,13,1.928425458642665e-06,5.525662199243971e-07,1.928425458642665e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,base,3,1,A1,14,1.1903287259331186e-05,5.525662199243971e-07,1.1903287259331186e-05,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,base,3,1,A1,15,3.648244012532804e-06,5.525662199243971e-07,3.648244012532804e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,base,3,1,A1,17,0.0004632328844925,0.0004609971153003209,0.0004632328844925,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,base,3,1,A1,18,0.0004628889206669,0.0004609971153003209,0.0004628889206669,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,base,3,1,A1,19,0.0074346267288682,0.0004609971153003209,0.0074346267288682,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,base,3,1,A2,7,0.4824411011660178,0.4824400692711787,0.4824411011660178,0.46913883366184056,1.0,0.9861956269919091,20
qwen3-235b,base,3,1,A2,8,0.4824400692711787,0.4824400692711787,0.4824400692711787,0.46913883366184056,1.0,0.9861956269919091,20
qwen3-235b,base,3,1,A2,9,0.4824412731482381,0.4824400692711787,0.4824412731482381,0.46913883366184056,1.0,0.9861956269919091,20
qwen3-235b,base,3,1,A2,15,3.759623601081148e-06,1.6958362191407234e-06,3.759623601081148e-06,1.7873746853735405e-06,1.0,1.0000000634497064,20
qwen3-235b,base,3,1,A2,17,7.572635454620653e-06,1.5532802543724139e-06,7.572635454620653e-06,1.6365670733868414e-06,1.0,1.0000000577300876,20
qwen3-235b,base,3,2,A1,3,0.3303548748548732,0.00073061316381557,0.3303548748548732,0.0007289268784643349,1.0,0.9999988305645179,20
qwen3-235b,base,3,2,A1,10,0.4707818016235426,0.08015013808689976,0.4707818016235426,0.08015013860662222,1.0,1.000000000381435,20
qwen3-235b,base,3,2,A1,13,2.1958697397060694,2.0932578615660966,2.1958697397060694,2.093352830420446,1.0,0.9998540653894318,20
qwen3-235b,base,3,2,A1,14,2.093769581495505,2.0932578615660966,2.093769581495505,2.093352830420446,1.0,0.9998540653894318,20
qwen3-235b,base,3,2,A1,17,0.0012202829421459,0.001210995968961184,0.0012202829421459,0.001210908793264874,1.0,0.99999993952365,20
qwen3-235b,base,3,2,A1,18,0.0434083959868929,0.001210995968961184,0.0434083959868929,0.001210908793264874,1.0,0.99999993952365,20
qwen3-235b,base,3,2,A1,25,2.5518874784207205e-05,3.505599321555375e-06,2.5518874784207205e-05,3.520903926698731e-06,1.0,1.0000000106083697,20
qwen3-235b,base,3,2,A1,45,0.7651162047102164,0.7650763063897581,0.7651162047102164,0.765076298690339,1.0,0.999999988637535,20
qwen3-235b,base,3,2,A1,46,1.002645463498284,0.7650763063897581,1.002645463498284,0.765076298690339,1.0,0.999999988637535,20
qwen3-235b,base,3,2,A1,55,3.177212437117509e-06,1.1134250551770845e-06,3.177212437117509e-06,1.1703230092334475e-06,1.0,1.0000000394386876,20
qwen3-235b,base,3,2,A1,57,0.0075114652515031,8.673647351062292e-10,0.0075114652515031,9.013245797950048e-10,1.0,1.0000000000235392,20
qwen3-235b,base,3,2,A2,5,0.0921470168065915,0.0015659589210821987,0.0921470168065915,0.001565907530241011,1.0,0.999999964339877,20
qwen3-235b,base,3,2,A2,9,0.0008873129954977,4.1340636665614745e-06,0.0008873129954977,4.19258161596011e-06,1.0,1.0000000405616687,20
qwen3-235b,base,3,2,A2,10,0.3836263481469045,4.1340636665614745e-06,0.3836263481469045,4.19258161596011e-06,1.0,1.0000000405616687,20
qwen3-235b,base,3,2,A2,11,0.0124265360833814,4.1340636665614745e-06,0.0124265360833814,4.19258161596011e-06,1.0,1.0000000405616687,20
qwen3-235b,base,3,2,A2,15,1.3003447834051652e-05,4.4887868359924544e-07,1.3003447834051652e-05,4.7133012109703905e-07,1.0,1.0000000155621556,20
qwen3-235b,base,3,2,A2,35,0.0009053584031855,0.0009041545261261024,0.0009053584031855,0.000904162202340681,1.0,1.0000000053240832,20
qwen3-235b,base,3,2,A2,52,1.4550733022629406e-06,4.231784631860188e-07,1.4550733022629406e-06,4.4440272162522716e-07,1.0,1.0000000147115393,20
qwen3-235b,base,3,2,A2,59,2.932590351347733e-06,1.728713291948245e-06,2.932590351347733e-06,1.8256606003683009e-06,1.0,1.0000000671988363,20
qwen3-235b,base,3,2,A2,77,1.0907064104832912e-05,1.276132096914565e-06,1.0907064104832912e-05,1.3482581701861973e-06,1.0,1.0000000499940298,20
qwen3-235b,base,3,2,A2,86,0.0076008766491348,0.007590729779527758,0.0076008766491348,0.007590742920771251,1.0,1.0000000091569954,20
qwen3-235b,base,3,2,A2,88,0.041757039101558,3.1005494289250635e-05,0.041757039101558,3.08746491741882e-05,1.0,0.9999999093031323,20
qwen3-235b,base,3,2,A2,93,0.1307857589008256,2.5230453134487373e-07,0.1307857589008256,2.651424484774367e-07,1.0,1.0000000088985677,20
qwen3-235b,base,3,2,A2,95,2.44894295148286e-06,4.119182596146877e-08,2.44894295148286e-06,4.306137636739884e-08,1.0,1.0000000012958736,20
qwen3-235b,base,3,2,A2,105,5.522063633076681e-06,1.8650296363969882e-08,5.522063633076681e-06,1.9457817067414356e-08,1.0,1.0000000005597307,20
qwen3-235b,base,3,2,A2,115,1.5211836189048178,0.990619840633925,1.5211836189048178,0.9906198560204766,1.0,1.00000003403538,20
qwen3-235b,base,3,2,A2,118,0.0140760158756853,0.013504685176468722,0.0140760158756853,0.013504726820164046,1.0,1.0000000291379632,20
qwen3-235b,base,3,3,A1,3,0.0116398179305628,9.016737757968425e-05,0.0116398179305628,8.948828198160001e-05,1.0,0.9999995292574906,20
qwen3-235b,base,3,3,A1,5,0.2714473789897634,0.006473938764323501,0.2714473789897634,0.006472719532033045,1.0,0.9999991510835111,20
qwen3-235b,base,3,3,A1,9,1.6518581322895176e-05,1.1703091044946174e-05,1.6518581322895176e-05,1.1707907681800676e-05,1.0,1.0000000033386653,20
qwen3-235b,base,3,3,A1,10,2.2193918409097944e-05,1.1703091044946174e-05,2.2193918409097944e-05,1.1707907681800676e-05,1.0,1.0000000033386653,20
qwen3-235b,base,3,3,A1,11,0.0019402239657755,1.1703091044946174e-05,0.0019402239657755,1.1707907681800676e-05,1.0,1.0000000033386653,20
qwen3-235b,base,3,3,A1,13,0.0340024693386134,0.00010753647554416997,0.0340024693386134,0.00010739768414137,1.0,0.9999999037899637,20
qwen3-235b,base,3,3,A1,14,0.4044269838602061,0.00010753647554416997,0.4044269838602061,0.00010739768414137,1.0,0.9999999037899637,20
qwen3-235b,base,3,3,A1,18,0.0359744587166124,6.879374390654455e-08,0.0359744587166124,7.192241221380211e-08,1.0,1.0000000021686277,20
qwen3-235b,base,3,3,A1,19,0.3965275364231686,6.879374390654455e-08,0.3965275364231686,7.192241221380211e-08,1.0,1.0000000021686277,20
qwen3-235b,base,3,3,A1,31,0.0006619507817943,0.0005749354334619274,0.0006619507817943,0.0005749267165545787,1.0,0.9999999939554914,20
qwen3-235b,base,3,3,A1,43,0.1616933478030659,0.00036365335357870155,0.1616933478030659,0.00036364101666275125,1.0,0.9999999914465455,20
qwen3-235b,base,3,3,A1,49,1.2760013827720849,0.9923344006505564,1.2760013827720849,0.992334388584741,1.0,0.9999999732085475,20
qwen3-235b,base,3,3,A1,54,0.3456777401891057,5.073127778191925e-07,0.3456777401891057,5.35804899760321e-07,1.0,1.0000000197492411,20
qwen3-235b,base,3,3,A1,56,0.0440332469540274,0.03791615648348449,0.0440332469540274,0.037909161463686517,1.0,0.9999950205666315,20
qwen3-235b,base,3,3,A1,58,0.0055812957278856,4.99738024940612e-08,0.0055812957278856,5.242035212757228e-08,1.0,1.000000001695819,20
qwen3-235b,base,3,5,A1,3,0.0129490444181271,0.0006690175147950295,0.0129490444181271,0.0006676883952176086,1.0,0.9999990782975178,20
qwen3-235b,base,3,5,A1,8,2.4497638751627986,2.062401811840391,2.4497638751627986,2.063255785076226,1.0,0.998626063715125,20
qwen3-235b,base,3,5,A1,9,2.4321884877803184,2.062401811840391,2.4321884877803184,2.063255785076226,1.0,0.998626063715125,20
qwen3-235b,base,3,5,A1,13,0.526242885081503,0.07029032122078019,0.526242885081503,0.07022518063936227,1.0,0.9999525365121891,20
qwen3-235b,base,3,5,A1,14,0.5290484983450525,0.07029032122078019,0.5290484983450525,0.07022518063936227,1.0,0.9999525365121891,20
qwen3-235b,base,3,5,A1,18,0.617693040996748,0.6063739235557717,0.617693040996748,0.6059399713795899,1.0,0.9994811547457143,20
qwen3-235b,base,3,5,A1,22,0.4129905487101304,0.011618417858216596,0.4129905487101304,0.011618231512912101,1.0,0.9999998697866421,20
qwen3-235b,base,3,5,A1,24,2.953423576844022e-05,1.3540115780860238e-05,2.953423576844022e-05,1.3548177992892785e-05,1.0,1.000000005588352,20
qwen3-235b,base,3,5,A1,26,0.1043237435042783,1.3540115780860238e-05,0.1043237435042783,1.3548177992892785e-05,1.0,1.000000005588352,20
qwen3-235b,base,3,5,A1,28,9.406892821539204e-05,9.389694559528213e-05,9.406892821539204e-05,9.167769853102837e-05,1.0,0.9999984616362141,20
qwen3-235b,base,3,5,A1,29,0.0001422216434479,9.389694559528213e-05,0.0001422216434479,9.167769853102837e-05,1.0,0.9999984616362141,20
qwen3-235b,base,3,5,A1,30,0.4679325089920574,9.389694559528213e-05,0.4679325089920574,9.167769853102837e-05,1.0,0.9999984616362141,20
qwen3-235b,base,3,5,A1,35,0.0292150926630148,0.011480744703715372,0.0292150926630148,0.011480696155794874,1.0,0.9999999660792099,20
qwen3-235b,base,3,5,A1,38,0.1353282346925816,0.0023260206645120576,0.1353282346925816,0.002325988951064727,1.0,0.9999999779824152,20
qwen3-235b,base,3,5,A1,39,0.1201803877179733,0.0023260206645120576,0.1201803877179733,0.002325988951064727,1.0,0.9999999779824152,20
qwen3-235b,base,3,5,A1,40,0.5271013822113055,0.0023260206645120576,0.5271013822113055,0.002325988951064727,1.0,0.9999999779824152,20
qwen3-235b,base,3,5,A1,47,0.1994836975539535,0.022565755747292065,0.1994836975539535,0.022565361447139668,1.0,0.9999997223491532,20
qwen3-235b,base,3,5,A1,49,0.0820935681458895,0.07925104214309348,0.0820935681458895,0.07924985637673199,1.0,0.9999991303156734,20
qwen3-235b,base,3,5,A1,50,0.0798474518304136,0.07925104214309348,0.0798474518304136,0.07924985637673199,1.0,0.9999991303156734,20
qwen3-235b,base,3,5,A1,54,0.0769048972658537,0.0767592500250019,0.0769048972658537,0.07675926718790606,1.0,1.0000000125649422,20
qwen3-235b,base,3,5,A1,55,0.4592295802590784,0.0767592500250019,0.4592295802590784,0.07675926718790606,1.0,1.0000000125649422,20
qwen3-235b,base,3,5,A1,66,0.5385096000405032,0.5372243739805741,0.5385096000405032,0.5372212231262321,1.0,0.9999965202052065,20
qwen3-235b,base,3,5,A1,72,1.924721274137812,1.4003220516597836,1.924721274137812,1.4003220501951046,1.0,0.9999999654336392,20
qwen3-235b,base,3,5,A1,77,7.408376660129879e-05,5.811501804034179e-06,7.408376660129879e-05,5.822428295726186e-06,1.0,1.0000000075736974,20
qwen3-235b,base,3,5,A1,78,1.4238577541233992e-05,5.811501804034179e-06,1.4238577541233992e-05,5.822428295726186e-06,1.0,1.0000000075736974,20
qwen3-235b,base,3,5,A1,82,2.0161272908684145e-05,2.1169904979095853e-07,2.0161272908684145e-05,2.2221985525425858e-07,1.0,1.0000000072924677,20
qwen3-235b,base,3,5,A1,93,2.6765839700482957e-06,1.3007247313300272e-06,2.6765839700482957e-06,1.3701754684353052e-06,1.0,1.0000000481396272,20
qwen3-235b,base,3,5,A1,99,4.180600822625944e-06,1.084923030017537e-06,4.180600822625944e-06,1.1447889780036239e-06,1.0,1.0000000414959451,20
qwen3-235b,base,3,5,A1,105,3.445386648633498e-05,2.3053759095200218e-07,3.445386648633498e-05,2.4148147306587075e-07,1.0,1.0000000075857223,20
qwen3-235b,base,3,6,A2,5,0.5269199032745263,0.04172816224278033,0.5269199032745263,0.04172482025312441,1.0,0.9999976145147759,20
qwen3-235b,base,3,6,A2,13,1.1359556532644854,1.1359276209100164,1.1359556532644854,1.135922390417008,1.0,0.9999829492534046,20
qwen3-235b,base,3,6,A2,20,0.5305588526191893,2.318274436614151e-06,0.5305588526191893,2.444446891309838e-06,1.0,1.0000000874562256,20
qwen3-235b,base,3,6,A2,30,1.729770752251261,1.2036564442461644,1.729770752251261,1.203656423253774,1.0,0.9999999121798975,20
qwen3-235b,base,3,6,A2,39,1.780699596499853,1.249983967934633,1.780699596499853,1.2499816908149513,1.0,0.9999881833801094,20
qwen3-235b,base,3,6,A2,46,0.0015108410020166,0.0014207305349679096,0.0015108410020166,0.0014203499211762434,1.0,0.9999997359185974,20
qwen3-235b,base,3,8,A1,5,0.0269293404743193,0.00017346665750775584,0.0269293404743193,0.00016942396075302567,1.0,0.9999971974830999,20
qwen3-235b,base,3,8,A1,8,0.0180348010355408,0.0180280937590858,0.0180348010355408,0.018025599765000927,1.0,0.9999982494210773,20
qwen3-235b,base,3,8,A2,15,1.0516645144992374,1.0420190764220203,1.0516645144992374,1.0420184769270149,1.0,0.9999985037891552,20
qwen3-235b,base,3,8,A2,27,0.0058617817829454,3.065917891322374e-07,0.0058617817829454,3.213129530350849e-07,1.0,1.0000000102039355,20
qwen3-235b,base,3,8,A2,31,0.0077493534438464,0.0002302704642332335,0.0077493534438464,0.00023031147439379183,1.0,1.0000000284306154,20
qwen3-235b,base,3,8,A2,32,0.4479764406839663,0.0002302704642332335,0.4479764406839663,0.00023031147439379183,1.0,1.0000000284306154,20
qwen3-235b,base,3,8,A2,37,0.4778737284997992,0.0005742609212063402,0.4778737284997992,0.0005742099909807238,1.0,0.9999999646838008,20
qwen3-235b,base,3,8,A2,38,0.5188728632203061,0.0005742609212063402,0.5188728632203061,0.0005742099909807238,1.0,0.9999999646838008,20
qwen3-235b,base,3,8,A2,40,2.19823924393316,1.8786305434000266,2.19823924393316,1.8786377528783633,1.0,0.9999834627787928,20
qwen3-235b,base,3,8,A2,43,0.0827407880386098,0.08260218999397766,0.0827407880386098,0.08260213063582648,1.0,0.9999999563572811,20
qwen3-235b,base,3,8,A2,44,0.0984336367076657,0.08260218999397766,0.0984336367076657,0.08260213063582648,1.0,0.9999999563572811,20
qwen3-235b,base,3,8,A2,46,0.0023120801215003,5.787005919992381e-05,0.0023120801215003,5.794693181594379e-05,1.0,1.000000053286176,20
qwen3-235b,base,3,8,A2,47,0.0523491284233906,5.787005919992381e-05,0.0523491284233906,5.794693181594379e-05,1.0,1.000000053286176,20
qwen3-235b,base,3,14,A2,4,1.2360493520129572e-05,3.218582787049618e-07,1.2360493520129572e-05,3.3804986644865083e-07,1.0,1.000000011223156,20
qwen3-235b,base,3,14,A2,7,0.4184459296159813,1.1135036821649509e-05,0.4184459296159813,1.105963598453117e-05,1.0,0.9999999477357203,20
qwen3-235b,base,3,14,A2,13,0.0054333040935511,0.00536520378465165,0.0054333040935511,0.005360945624473117,1.0,0.9999970374552976,20
qwen3-235b,base,3,20,A1,8,0.0853094719827266,0.0011019062315089437,0.0853094719827266,0.0011006441409434917,1.0,0.9999991245171865,20
qwen3-235b,base,3,20,A1,11,0.1847780700784612,0.00020782454910257253,0.1847780700784612,0.00020803549165732837,1.0,1.0000001462353134,20
qwen3-235b,base,3,20,A1,18,0.3385399588387156,8.045309665019024e-05,0.3385399588387156,8.040756272023501e-05,1.0,0.9999999684365252,20
qwen3-235b,base,3,20,A1,20,7.05771803894026e-05,6.077426935944245e-05,7.05771803894026e-05,6.070680155916e-05,1.0,0.9999999532329155,20
qwen3-235b,base,3,20,A1,21,0.3919963059997871,6.077426935944245e-05,0.3919963059997871,6.070680155916e-05,1.0,0.9999999532329155,20
qwen3-235b,base,3,20,A1,24,1.145500152711899,1.1454241423901645,1.145500152711899,1.1454237703524661,1.0,0.9999987484871051,20
qwen3-235b,base,3,20,A1,31,0.0019383372792419,0.0009053164922829331,0.0019383372792419,0.0009053871986485346,1.0,1.000000049040693,20
qwen3-235b,base,3,20,A1,32,0.0009073802796648,0.0009053164922829331,0.0009073802796648,0.0009053871986485346,1.0,1.000000049040693,20
qwen3-235b,base,3,20,A1,53,3.51507778701688e-06,7.54369068871431e-08,3.51507778701688e-06,7.895684711763437e-08,1.0,1.0000000024398368,20
qwen3-235b,base,3,20,A1,70,0.0609410866881725,1.1920646656408717e-07,0.0609410866881725,1.24980666053906e-07,1.0,1.0000000040023704,20
qwen3-235b,base,3,20,A1,74,0.5622594253874533,0.26361032312297233,0.5622594253874533,0.26360178944173657,1.0,0.9999927624731879,20
qwen3-235b,base,3,22,A1,5,0.0793631518002617,0.06934875299756472,0.0793631518002617,0.06903958345317984,1.0,0.999774902727424,20
qwen3-235b,base,3,22,A1,8,0.0206118594921419,0.020582279387116376,0.0206118594921419,0.020582069018930137,1.0,0.9999998520734947,20
qwen3-235b,base,3,22,A2,10,1.938679816648806e-05,1.697904704096667e-05,1.938679816648806e-05,1.6995348671012275e-05,1.0,1.000000011299562,20
qwen3-235b,base,3,22,A2,12,1.3560384974240527,1.3159229276386304,1.3560384974240527,1.3159227552403525,1.0,0.999998640084376,20
qwen3-235b,base,3,22,A2,13,1.4211172658400082,1.3159229276386304,1.4211172658400082,1.3159227552403525,1.0,0.999998640084376,20
qwen3-235b,base,3,22,A2,16,3.0752979811784184e-05,2.817324695798548e-05,3.0752979811784184e-05,2.8074999467826365e-05,1.0,0.9999999318987016,20
qwen3-235b,base,3,22,A2,17,3.0237034339925904e-05,2.817324695798548e-05,3.0237034339925904e-05,2.8074999467826365e-05,1.0,0.9999999318987016,20
qwen3-235b,base,3,22,A2,18,3.14409063148564e-05,2.817324695798548e-05,3.14409063148564e-05,2.8074999467826365e-05,1.0,0.9999999318987016,20
qwen3-235b,base,3,22,A2,22,0.460193895415163,0.4585009605328565,0.460193895415163,0.45850103929568253,1.0,1.0000000800277398,20
qwen3-235b,base,3,22,A2,27,2.1849179780382496e-05,1.0326480128966427e-05,2.1849179780382496e-05,1.03959166210624e-05,1.0,1.0000000481300544,20
qwen3-235b,base,3,22,A2,31,0.0165361032613259,0.01650497540906544,0.0165361032613259,0.016504930347325194,1.0,0.9999999684041134,20
qwen3-235b,base,3,22,A2,33,2.717383477360359e-06,1.5135064179608709e-06,2.717383477360359e-06,1.5941068337200915e-06,1.0,1.000000055868011,20
qwen3-235b,base,3,22,A2,38,0.0001514858248916,5.157428867873267e-05,0.0001514858248916,5.1548784339641374e-05,1.0,0.9999999823211074,20
qwen3-235b,base,3,22,A2,45,1.2312081924923835e-05,1.1280187085846917e-05,1.2312081924923835e-05,1.1220294192740013e-05,1.0,0.9999999584850863,20
qwen3-235b,base,3,22,A2,54,1.2755369707441747e-06,2.436421316672529e-07,1.2755369707441747e-06,2.553088875668287e-07,1.0,1.0000000080867804,20
