model,condition,seed,turn,JS_bits,roll_corr5
qwen3-235b,placebo,1,10,0.07971499569743865,-0.4412819998962161
qwen3-235b,placebo,1,11,0.43940780963879017,-0.07520667027323506
qwen3-235b,placebo,1,12,1.0,0.490451771360875
qwen3-235b,placebo,1,13,0.9999999999999999,
qwen3-235b,placebo,2,1,0.0032032831492113394,
qwen3-235b,placebo,2,2,0.00933493667407892,
qwen3-235b,placebo,2,3,0.01571209138115638,
qwen3-235b,placebo,2,4,0.27936908387867043,0.6487129581942442
qwen3-235b,placebo,2,5,0.053913550991173904,0.7627966804037698
qwen3-235b,placebo,2,6,0.17208648882568006,0.8823890068699015
qwen3-235b,placebo,2,7,0.15370430053447642,0.8477423418871353
qwen3-235b,placebo,2,8,0.3109718721385995,0.9862862253747184
qwen3-235b,placebo,2,9,0.19239428710660123,0.009961613489510648
qwen3-235b,placebo,2,10,0.19716708038141945,0.21514409714819466
qwen3-235b,placebo,2,11,0.10447251605871997,0.30287948210877225
qwen3-235b,placebo,2,12,0.16765764437286085,0.42322474692027107
qwen3-235b,placebo,2,13,0.2017984714076447,0.08415059584633228
qwen3-235b,placebo,2,14,0.0973572127867132,0.11765324557636767
qwen3-235b,placebo,2,15,0.49770007590944343,0.2921149507309849
qwen3-235b,placebo,2,16,1.0,-0.16069667024037465
qwen3-235b,placebo,2,17,0.9999999999999999,
qwen3-235b,placebo,2,18,0.9999999999999999,
qwen3-235b,placebo,2,19,1.0,
qwen3-235b,placebo,2,20,1.0,
qwen3-235b,placebo,2,21,0.9999999999999999,
qwen3-235b,placebo,2,22,1.0,
qwen3-235b,placebo,2,23,0.9999999999999999,
qwen3-235b,placebo,2,24,1.0,
qwen3-235b,placebo,3,1,0.0032032831492113394,
qwen3-235b,placebo,3,2,0.01425150774051892,
qwen3-235b,placebo,3,3,0.012197439281768679,
qwen3-235b,placebo,3,4,0.038525395340408004,0.8644127563565621
qwen3-235b,placebo,3,5,0.006852903214604158,0.2661899693343522
qwen3-235b,placebo,3,6,0.01659819760434783,0.2076021352211454
qwen3-235b,placebo,3,7,0.2643846940987402,0.16145752048535084
qwen3-235b,placebo,3,8,0.36493469952036356,0.20429214793575504
qwen3-235b,placebo,3,9,0.12375407584958625,0.2716729153892437
qwen3-235b,placebo,3,10,0.23415089821857157,0.5137828013024863
qwen3-235b,placebo,3,11,1.0,0.45919741333515196
qwen3-235b,placebo,3,12,1.0,
qwen3-235b,placebo,3,13,0.9999999999999999,
qwen3-235b,placebo,3,14,0.9999999999999999,
qwen3-235b,placebo,3,15,1.0,
qwen3-235b,placebo,4,1,0.0032032831492113394,
qwen3-235b,placebo,4,2,0.012362599850396123,
qwen3-235b,placebo,4,3,0.008411828337694377,
qwen3-235b,placebo,4,4,0.16681573986088633,-0.06981393409548763
qwen3-235b,placebo,4,5,0.20202636981687028,-0.02179482684241638
qwen3-235b,placebo,4,6,0.028088061806804447,-0.2392677715079843
qwen3-235b,placebo,4,7,0.018404664661518785,0.2147287648764112
qwen3-235b,placebo,4,8,0.17708069569082246,0.09612171878156273
qwen3-235b,placebo,4,9,0.10562312148192755,0.5070860956258608
qwen3-235b,placebo,4,10,0.41918282560271314,-0.4653677644867778
qwen3-235b,placebo,4,11,0.010745305749976598,-0.7422008997670685
qwen3-235b,placebo,4,12,0.1942857564665676,-0.681021767283814
qwen3-235b,placebo,4,13,0.9439458977974684,-0.017352740724077567
qwen3-235b,placebo,4,14,0.9999999999999999,-0.32596566217595097
qwen3-235b,placebo,5,1,0.0032032831492113394,
qwen3-235b,placebo,5,2,0.00933493667407892,
qwen3-235b,placebo,5,3,0.011863162690663086,
qwen3-235b,placebo,5,4,0.15587134009302925,0.9255685889459279
qwen3-235b,placebo,5,5,0.3634542447773038,0.6380080533402048
qwen3-235b,placebo,5,6,0.022880165920434903,0.5336094748903001
qwen3-235b,placebo,5,7,0.02170209143420844,0.5354076257726503
qwen3-235b,placebo,5,8,0.011662175629071268,0.39374960415143395
qwen3-235b,placebo,5,9,0.07310356425133648,0.9372954853787917
qwen3-235b,placebo,5,10,0.1966742997347165,0.9625626412239741
qwen3-235b,placebo,5,11,0.06635463795153848,0.7725932662878854
qwen3-235b,placebo,5,12,0.23213581229242647,0.7094329989197207
qwen3-235b,placebo,5,13,0.9999999999999998,0.5736127105675852
qwen3-235b,placebo,5,14,1.0,
qwen3-235b,placebo,5,15,0.9999999999999999,
qwen3-235b,placebo,5,16,1.0,
qwen3-235b,placebo,5,17,1.0,
qwen3-235b,placebo,5,18,0.9999999999999999,
qwen3-235b,placebo,6,1,0.0032032831492113394,
qwen3-235b,placebo,6,2,0.00933493667407892,
qwen3-235b,placebo,6,3,0.0019686203341274123,
qwen3-235b,placebo,6,4,0.1997938209226658,0.4913122437529092
qwen3-235b,placebo,6,5,0.28207887931673115,-0.13544087883581135
qwen3-235b,placebo,6,6,0.02550850159398845,-0.046517698945247835
qwen3-235b,placebo,6,7,0.06494307850737169,-0.06721020066943359
qwen3-235b,placebo,6,8,0.03753417572567508,-0.4018843803792132
qwen3-235b,placebo,6,9,0.08627783031868524,-0.6768010408370545
qwen3-235b,placebo,6,10,0.0168563610632707,0.2480087545393174
qwen3-235b,placebo,6,11,0.06503330369789014,0.6505163301515222
qwen3-235b,placebo,6,12,0.00937729780525914,0.6402312598821691
qwen3-235b,placebo,6,13,0.043338799715645096,0.6030076249322509
qwen3-235b,placebo,6,14,0.8307805305617892,0.4594893096264863
qwen3-235b,placebo,6,15,0.9999999999999998,0.9680515644583663
qwen3-235b,placebo,6,16,0.9999999999999999,
qwen3-235b,placebo,6,17,1.0,
qwen3-235b,placebo,6,18,0.9999999999999998,
qwen3-235b,placebo,6,19,0.9999999999999999,
qwen3-235b,placebo,6,20,0.9999999999999999,
qwen3-235b,placebo,6,21,0.9999999999999999,
qwen3-235b,placebo,7,1,0.0026717601007608923,
qwen3-235b,placebo,7,2,0.009080664948197627,
qwen3-235b,placebo,7,3,0.012861401204855847,
qwen3-235b,placebo,7,4,0.015543942916333707,0.7596728251877658
qwen3-235b,placebo,7,5,0.0015377400849144747,0.7962313150992258
qwen3-235b,placebo,7,6,0.039810550026450994,0.8293752123555542
qwen3-235b,placebo,7,7,0.03485595858100975,0.8617483956111166
qwen3-235b,placebo,7,8,0.05137709421835411,0.9090972787124347
qwen3-235b,placebo,7,9,0.07126190642086601,0.3319108676369795
qwen3-235b,placebo,7,10,0.2389533069655646,-0.7822013464054739
qwen3-235b,placebo,7,11,0.12892185945290535,-0.5602576059316602
qwen3-235b,placebo,7,12,0.3588837375726137,-0.18540372205561748
qwen3-235b,placebo,7,13,1.0,-0.1845751990996217
qwen3-235b,placebo,7,14,0.9999999999999999,
qwen3-235b,placebo,7,15,0.9999999999999999,
qwen3-235b,placebo,7,16,0.9999999999999998,
qwen3-235b,placebo,7,17,1.0,
qwen3-235b,placebo,7,18,1.0,
qwen3-235b,placebo,7,19,1.0,
qwen3-235b,placebo,7,20,1.0,
qwen3-235b,placebo,7,21,1.0,
qwen3-235b,placebo,7,22,1.0,
qwen3-235b,placebo,8,1,0.0032032831492113394,
qwen3-235b,placebo,8,2,0.9904536598575135,
qwen3-235b,placebo,8,3,0.8494051211921961,
qwen3-235b,placebo,8,4,0.10912616132044173,-0.26494165153889493
qwen3-235b,placebo,8,5,0.4346523721292793,0.1722111289569444
qwen3-235b,placebo,8,6,0.4240833085657426,0.2682256375253089
qwen3-235b,placebo,8,7,0.002810447281381352,0.40681303831815485
qwen3-235b,placebo,8,8,0.017125265989163578,0.3041485097454721
qwen3-235b,placebo,8,9,0.021454626811822225,0.6841720471825398
qwen3-235b,placebo,8,10,0.11789870122433899,0.5967906723766138
qwen3-235b,placebo,8,11,1.0,0.8548886769655631
qwen3-235b,placebo,8,12,0.9999999999999998,
qwen3-235b,placebo,8,13,1.0,
qwen3-235b,placebo,8,14,0.9999999999999999,
qwen3-235b,placebo,8,15,0.9999999999999998,
qwen3-235b,placebo,8,16,0.9999999999999998,
qwen3-235b,placebo,8,17,1.0,
qwen3-235b,placebo,8,18,1.0,
qwen3-235b,placebo,9,1,0.0032032831492113394,
qwen3-235b,placebo,9,2,0.8716215628862909,
qwen3-235b,placebo,9,3,0.9174157441307509,
qwen3-235b,placebo,9,4,0.4407660112152819,0.3412053967542436
qwen3-235b,placebo,9,5,0.07240654447561891,-0.017873361470593898
qwen3-235b,placebo,9,6,0.00019492165126181582,0.03644973672643389
qwen3-235b,placebo,9,7,0.01856447898205625,0.19263710752239677
qwen3-235b,placebo,9,8,0.006068520434521676,0.08827808836955936
qwen3-235b,placebo,9,9,0.31904207630367376,0.15851249123679997
qwen3-235b,placebo,9,10,0.5957222481982576,0.9288192275678977
qwen3-235b,placebo,9,11,0.9999999999999998,0.9145719955013673
qwen3-235b,placebo,9,12,0.9999999999999999,
qwen3-235b,placebo,9,13,0.9999999999999998,
qwen3-235b,placebo,9,14,1.0,
qwen3-235b,placebo,9,15,0.9999999999999999,
qwen3-235b,placebo,10,1,0.0032032831492113394,
qwen3-235b,placebo,10,2,0.00933493667407892,
qwen3-235b,placebo,10,3,0.008047684396189452,
qwen3-235b,placebo,10,4,0.08977132496260547,-0.5349073577203035
qwen3-235b,placebo,10,5,0.008950443442306074,-0.4018646990922784
qwen3-235b,placebo,10,6,0.1330823071296392,0.7920531085747318
qwen3-235b,placebo,10,7,0.03100996375720786,0.9768120961661708
qwen3-235b,placebo,10,8,0.030061426200439965,0.9609929920286694
qwen3-235b,placebo,10,9,0.3050183149481515,0.10112713128817108
qwen3-235b,placebo,10,10,1.0,-0.9081305361384926
qwen3-235b,placebo,11,1,0.0032032831492113394,
qwen3-235b,placebo,11,2,0.00933493667407892,
qwen3-235b,placebo,11,3,0.013653995905241733,
qwen3-235b,placebo,11,4,0.0752915115503055,0.9923805589343603
qwen3-235b,placebo,11,5,0.07324432224197452,0.9739825883187854
qwen3-235b,placebo,11,6,0.018883080150209203,0.9702871503774667
qwen3-235b,placebo,11,7,0.1199033711291578,0.6967719304177609
qwen3-235b,placebo,11,8,0.16174264595961182,0.672262712259477
qwen3-235b,placebo,11,9,0.16555996252781666,0.7881007159863754
qwen3-235b,placebo,11,10,1.0,0.9007411935631797
qwen3-235b,placebo,11,11,1.0,
qwen3-235b,placebo,12,1,0.0032032831492113394,
qwen3-235b,placebo,12,2,0.00933493667407892,
qwen3-235b,placebo,12,3,0.014072273347354721,
qwen3-235b,placebo,12,4,0.07487817689038995,0.6489088440581859
qwen3-235b,placebo,12,5,0.07720994365784788,0.4271357189186288
qwen3-235b,placebo,12,6,0.030106071995608427,0.27735547565382795
qwen3-235b,placebo,12,7,0.005022954458878848,0.36537973308700483
qwen3-235b,placebo,12,8,0.0016622076290457662,0.3344007117258669
qwen3-235b,placebo,12,9,0.2722967002480127,-0.2887000328771633
qwen3-235b,placebo,12,10,0.002779537986468332,0.597030388600294
qwen3-235b,placebo,12,11,0.4168086988602253,0.9314950982195057
qwen3-235b,placebo,12,12,0.3709320096826471,0.23743182366874943
qwen3-235b,placebo,12,13,0.9999999999999999,0.2421129469523455
qwen3-235b,placebo,12,14,0.9999999999999999,
qwen3-235b,placebo,12,15,1.0,
qwen3-235b,placebo,12,16,0.9999999999999999,
qwen3-235b,placebo,12,17,0.9999999999999999,
qwen3-235b,placebo,12,18,1.0,
qwen3-235b,placebo,12,19,0.9999999999999999,
qwen3-235b,placebo,12,20,0.9999999999999999,
qwen3-235b,placebo,13,1,0.0009664982944516294,
qwen3-235b,placebo,13,2,0.00933493667407892,
qwen3-235b,placebo,13,3,0.18051972399705016,
qwen3-235b,placebo,13,4,0.23493424317939857,0.9025955549316169
qwen3-235b,placebo,13,5,0.05246624180975565,0.8989901346842595
qwen3-235b,placebo,13,6,0.0003735055741489697,0.8787601488238714
qwen3-235b,placebo,13,7,0.05844934011000118,0.9278222142375162
qwen3-235b,placebo,13,8,0.046617315238137655,0.6691760448963499
qwen3-235b,placebo,13,9,0.009978858114024085,0.7420297770235307
qwen3-235b,placebo,13,10,0.6281858960538008,0.7524123291243352
qwen3-235b,placebo,13,11,0.5536251481703887,0.19922769251028513
qwen3-235b,placebo,13,12,1.0,-0.24173838956156074
qwen3-235b,placebo,13,13,0.9999999999999999,
qwen3-235b,placebo,13,14,0.9999999999999999,
qwen3-235b,placebo,13,15,1.0,
qwen3-235b,placebo,13,16,0.9999999999999998,
qwen3-235b,placebo,13,17,0.9999999999999999,
qwen3-235b,placebo,13,18,0.9999999999999999,
qwen3-235b,placebo,13,19,0.9999999999999999,
qwen3-235b,placebo,13,20,1.0,
qwen3-235b,placebo,13,21,1.0,
qwen3-235b,placebo,14,1,0.0032032831492113394,
qwen3-235b,placebo,14,3,0.1578631430678268,
qwen3-235b,placebo,14,4,0.5443251512874656,
qwen3-235b,placebo,14,5,0.15651027006606832,-0.8000031936106973
qwen3-235b,placebo,14,6,0.625329520254246,-0.8913674269701962
qwen3-235b,placebo,14,7,0.37645255888330437,-0.9393143750703559
qwen3-235b,placebo,14,8,0.1034170299479682,-0.2763633322704963
qwen3-235b,placebo,14,9,0.14457634567820338,-0.36791726287199794
qwen3-235b,placebo,14,10,0.2787896161360666,-0.460843149766901
qwen3-235b,placebo,14,11,0.8284503206567533,-0.5925712624017271
qwen3-235b,placebo,14,12,0.9999999999999998,-0.06430537118479662
qwen3-235b,placebo,14,13,1.0,
qwen3-235b,placebo,14,14,0.9999999999999999,
qwen3-235b,placebo,15,1,0.0032032831492113394,
qwen3-235b,placebo,15,2,0.00933493667407892,
qwen3-235b,placebo,15,3,0.010997009389398753,
qwen3-235b,placebo,15,4,0.020960166491591797,-0.7387736909365468
qwen3-235b,placebo,15,5,0.03714955431685174,-0.7530235273847163
qwen3-235b,placebo,15,6,0.010297992313041012,0.886428850013531
qwen3-235b,placebo,15,7,0.00830350898683745,0.8368221233595626
qwen3-235b,placebo,15,8,0.010105339276450655,0.8061705815303624
qwen3-235b,placebo,15,9,0.024511420160894828,-0.29455117219121085
qwen3-235b,placebo,15,10,0.9999999999999998,-0.6662376211886157
qwen3-235b,placebo,15,11,0.9999999999999999,
qwen3-235b,placebo,15,12,0.9999999999999999,
qwen3-235b,placebo,16,1,0.0032032831492113394,
qwen3-235b,placebo,16,2,0.9904536598575135,
qwen3-235b,placebo,16,3,0.9104697679552827,
qwen3-235b,placebo,16,4,0.032252810977065394,-0.48095269109194544
qwen3-235b,placebo,16,5,0.48802513213601845,-0.3325391387722084
qwen3-235b,placebo,16,6,0.04745246218329789,0.5524017925961386
qwen3-235b,placebo,16,7,0.09955040715837807,0.6069050632195162
qwen3-235b,placebo,16,8,0.05137987055933834,0.4391574445928489
qwen3-235b,placebo,16,9,0.07928309735893352,0.14978694288346087
qwen3-235b,placebo,16,10,0.11464466301875736,0.14194841032686037
qwen3-235b,placebo,16,11,0.9999999999999999,-0.06006914074903189
qwen3-235b,placebo,16,12,0.9999999999999998,
qwen3-235b,placebo,16,13,1.0,
qwen3-235b,placebo,16,14,1.0,
qwen3-235b,placebo,16,15,1.0,
qwen3-235b,placebo,16,16,0.9999999999999999,
qwen3-235b,placebo,16,17,0.9999999999999998,
qwen3-235b,placebo,16,18,1.0,
qwen3-235b,placebo,17,1,0.0032032831492113394,
qwen3-235b,placebo,17,2,0.00933493667407892,
qwen3-235b,placebo,17,3,0.013490598198287608,
qwen3-235b,placebo,17,4,0.07236047410282068,-0.34054457272453637
qwen3-235b,placebo,17,5,0.05661675432973641,-0.010887222809068689
qwen3-235b,placebo,17,6,0.04355739229760401,0.5725729493276428
qwen3-235b,placebo,17,8,0.13602383651757,-0.36571184508014287
qwen3-235b,placebo,17,9,0.44644126121267425,0.7735375656864214
qwen3-235b,placebo,17,10,0.9999999999999998,
qwen3-235b,placebo,18,1,0.0032032831492113394,
qwen3-235b,placebo,18,2,0.009315221023286635,
qwen3-235b,placebo,18,3,0.1634699645640535,
qwen3-235b,placebo,18,4,0.04219775465225588,-0.07140370899370103
qwen3-235b,placebo,18,5,0.01913157541288437,0.023744576139632042
qwen3-235b,placebo,18,6,0.10054839438469343,-0.13026864046641246
qwen3-235b,placebo,18,7,0.02623142812770144,-0.6807095955927535
qwen3-235b,placebo,18,8,0.13746075945549663,-0.47715162312574644
qwen3-235b,placebo,18,9,0.05989318471170636,-0.511901683949003
qwen3-235b,placebo,18,10,0.005388887732396227,0.007053291710382852
qwen3-235b,placebo,18,11,0.3479179090964366,0.10606457015091401
qwen3-235b,placebo,18,12,0.016211400914921993,0.15900854571046136
qwen3-235b,placebo,18,13,0.1518050736883993,-0.0022853050598673442
qwen3-235b,placebo,18,14,0.39522948334398644,0.25011538041181225
qwen3-235b,placebo,18,15,1.0,0.1310945087133273
qwen3-235b,placebo,18,16,1.0,
qwen3-235b,placebo,18,17,0.9999999999999999,
qwen3-235b,placebo,18,18,1.0,
qwen3-235b,placebo,18,19,0.9999999999999999,
qwen3-235b,placebo,18,20,0.9999999999999999,
qwen3-235b,placebo,19,1,0.0032032831492113394,
qwen3-235b,placebo,19,2,0.00933493667407892,
qwen3-235b,placebo,19,3,0.015151861551480239,
qwen3-235b,placebo,19,4,0.007190434007722765,-0.9399475002705353
qwen3-235b,placebo,19,5,0.002425324207616934,-0.7956793227762827
qwen3-235b,placebo,19,6,0.0893473959321471,0.8038884560897755
qwen3-235b,placebo,19,7,0.022777200569764643,0.8706867422345889
qwen3-235b,placebo,19,8,0.2455893924569934,0.7968929413018591
qwen3-235b,placebo,19,9,0.06250973266502338,0.052179485571638116
qwen3-235b,placebo,19,10,0.9999999999999998,-0.8989935729218678
qwen3-235b,placebo,19,11,0.9999999999999999,
qwen3-235b,placebo,19,12,1.0,
qwen3-235b,placebo,19,13,0.9999999999999999,
qwen3-235b,placebo,19,14,1.0,
qwen3-235b,placebo,19,15,0.9999999999999999,
qwen3-235b,placebo,19,16,0.9999999999999999,
qwen3-235b,placebo,19,17,0.9999999999999999,
qwen3-235b,placebo,19,18,0.9999999999999999,
qwen3-235b,placebo,19,19,0.9999999999999999,
qwen3-235b,placebo,19,20,0.9999999999999999,
qwen3-235b,placebo,19,21,1.0,
qwen3-235b,placebo,20,1,0.0032032831492113394,
qwen3-235b,placebo,20,2,0.00933493667407892,
qwen3-235b,placebo,20,3,0.013105933424114449,
qwen3-235b,placebo,20,4,0.1354037946270087,0.28126889314642567
qwen3-235b,placebo,20,5,0.09405764731812119,0.09390331581500892
qwen3-235b,placebo,20,6,0.12393288860299732,0.30041942772099356
qwen3-235b,placebo,20,7,0.1903085549540145,0.661602766978155
qwen3-235b,placebo,20,8,0.1415938587432891,0.1821663848042307
qwen3-235b,placebo,20,9,0.17562926978466917,0.4812144311707251
qwen3-235b,placebo,20,10,1.0,0.7029089903523009
qwen3-235b,switch,1,1,0.0032032887138163375,
qwen3-235b,switch,1,2,0.00933493667407892,
qwen3-235b,switch,1,3,0.0001169320713060089,
qwen3-235b,switch,1,4,0.12295508897116852,-0.19397134245496248
qwen3-235b,switch,1,5,0.041158464580459034,-0.3927365758399136
qwen3-235b,switch,1,6,0.0034012271489183756,0.3470603679752282
qwen3-235b,switch,1,7,0.027822535131995348,0.32020147516205766
qwen3-235b,switch,1,8,0.03796177360799203,-0.3898854103189975
qwen3-235b,switch,1,9,0.3074953534195526,-0.7114437199195731
qwen3-235b,switch,1,10,0.6642473667805131,-0.554459870729959
qwen3-235b,switch,1,11,1.0,-0.5660864155968204
qwen3-235b,switch,2,1,0.0032032831492113394,
qwen3-235b,switch,2,2,0.989519762366417,
qwen3-235b,switch,2,3,0.9170733408464333,
qwen3-235b,switch,2,4,0.23636398726066385,-0.6260922831043496
qwen3-235b,switch,2,5,0.8130754499337758,-0.6921730528861954
qwen3-235b,switch,2,6,0.43635485587980255,-0.41372336844870433
qwen3-235b,switch,2,7,0.013617011821659057,-0.0662145493105317
qwen3-235b,switch,2,8,0.08573381888289824,0.11736290119262006
qwen3-235b,switch,2,9,0.2304979812581401,-0.19135511556079107
qwen3-235b,switch,2,10,0.7740475026025002,-0.44278698299098584
qwen3-235b,switch,2,11,1.0,-0.2434513927792951
qwen3-235b,switch,3,1,0.0029433902037508406,
qwen3-235b,switch,3,2,0.00933493667407892,
qwen3-235b,switch,3,3,0.0025149260559400102,
qwen3-235b,switch,3,4,0.06797343715290141,0.3226760118035438
qwen3-235b,switch,3,5,0.47884076382370844,0.014946027066352641
qwen3-235b,switch,3,6,0.1753203311205817,-0.33434618140393396
qwen3-235b,switch,3,7,0.15162716434447077,-0.5775292927593685
qwen3-235b,switch,3,8,0.015321070058925076,-0.6068852403527163
qwen3-235b,switch,3,9,0.28658898079201156,-0.5513668055540152
qwen3-235b,switch,3,10,0.015025904991490287,-0.2470142644961378
qwen3-235b,switch,3,11,0.37507178986467354,-0.5256288020286929
qwen3-235b,switch,3,12,1.0,-0.04966712801280487
qwen3-235b,switch,3,13,1.0,
qwen3-235b,switch,3,14,1.0,
qwen3-235b,switch,3,15,1.0,
qwen3-235b,switch,3,16,0.9999999999999999,
qwen3-235b,switch,4,1,0.0032032831492113394,
qwen3-235b,switch,4,2,0.00933493667407892,
qwen3-235b,switch,4,3,0.012791332865648684,
qwen3-235b,switch,4,4,0.04023864154758272,0.8629266161641235
qwen3-235b,switch,4,5,0.10908369510479735,0.8220513648960883
qwen3-235b,switch,4,6,0.016606071141184186,0.7063726348605192
