spec,metric,window,adjust,model,kind,contrast,n_seeds,missing_seeds,mean,ci_low,ci_high,median,sd,n_pos,p_sign,p_wilcoxon,p_wilcoxon_bh,p_wilcoxon_bh_family,sensitivity,p_bh_family_endpoints
main,mean_H_renorm_clean,5,adj,qwen3-235b,prepost,P-B,20,,0.08732011651719299,-0.006927156209657709,0.17767097571246723,0.11388077104257986,0.2165716725599544,13,0.26317596435546875,0.14290618896484375,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.6638222971270161
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,level,comm,20,,0.004550150200061652,-0.0642433649329357,0.07384738518060852,-0.019467294575224503,0.16546469852460963,10,1.0,0.956329345703125,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,level,S-P,20,,0.0021968798911578603,-0.08805877654393604,0.0912388322115839,-0.0032066859985508817,0.20996595710830343,10,1.0,0.956329345703125,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,level,P-B,20,,0.004706540617807597,-0.0799806906017942,0.09724202792190649,-0.019808589175024177,0.20623614113859495,10,1.0,0.8694877624511719,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.980727711172079
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,prepost,comm,20,,-0.03864537264638506,-0.12407809053291975,0.048009069308061515,-0.058189443272729124,0.2052477794550013,5,0.04138946533203125,0.3117942810058594,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,prepost,S-P,20,,-0.04367248697686209,-0.1350944550053839,0.05012045044465342,-0.08675156209323082,0.21808802892587437,7,0.26317596435546875,0.40909767150878906,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,prepost,P-B,20,,0.010054228660954059,-0.08759837223238848,0.10310620380294701,0.07920578871471164,0.2190924973535518,12,0.5034446716308594,0.8408222198486328,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.980727711172079
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,level,comm,19,3,-0.0009785207291778438,-0.0029175161723430164,2.1422508509422574e-05,-2.165945872095184e-05,0.004166956006531064,5,0.063568115234375,0.11337661743164062,0.907012939453125,,"clean H_renorm, no WRITE/SUBMIT",0.6515672857111151
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,level,S-P,19,3,-3.1721010799576575e-05,-0.00013104251027655587,4.3622533892596166e-05,-1.6166311870545523e-05,0.0001987360595813808,7,0.359283447265625,0.3954620361328125,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,level,P-B,19,3,-0.0018935994367565343,-0.005742559734663475,8.340766047704722e-05,-1.1373049793226577e-05,0.008308809857147634,8,0.6476058959960938,0.312408447265625,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,prepost,comm,19,3,-0.0007856951868403603,-0.0028455513618373387,0.00041440462339148155,-1.188109356851065e-05,0.0042494879100401575,8,0.6476058959960938,0.8905677795410156,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,prepost,S-P,19,3,0.0003104586454050857,-6.886910827410485e-05,0.0008851820685323533,3.845595676925037e-08,0.0011684298248506716,10,1.0,0.5948867797851562,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9306123198934905
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,prepost,P-B,19,3,-0.0021923076644908912,-0.006175383406233395,2.1584333414812424e-05,-2.38390990505598e-05,0.008287958157825744,8,0.6476058959960938,0.37359619140625,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,raw,qwen3-235b,level,comm,20,,0.025414838195459748,-0.0325242310947024,0.0864112632378713,-0.0022701691150700393,0.1390459105965915,10,1.0,0.6476554870605469,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9339656386264535
main,mean_H_renorm_clean,10,raw,qwen3-235b,level,S-P,20,,-0.026933819991573526,-0.10938940890406132,0.058516343446762535,-0.039576620959586556,0.19421590846898282,9,0.8238029479980469,0.40909767150878906,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,raw,qwen3-235b,level,P-B,20,,0.10469731637406658,0.045213856262864935,0.16499062450648525,0.10155615945969476,0.13874263742307844,16,0.01181793212890625,0.002712249755859375,0.0976409912109375,,"clean H_renorm, no WRITE/SUBMIT",0.06874302455357142
main,mean_H_renorm_clean,10,raw,qwen3-235b,prepost,comm,20,,0.003918822326016041,-0.059942997539928225,0.06708024939370705,-0.007754145110617103,0.1492459895067757,9,0.8238029479980469,0.9272785186767578,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,10,raw,qwen3-235b,prepost,S-P,20,,-0.03772637096151958,-0.12696015804995503,0.05546163911466751,-0.041860633264189304,0.21123766753076215,7,0.26317596435546875,0.3117942810058594,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,raw,qwen3-235b,prepost,P-B,20,,0.08329038657507123,-0.0031698079105191702,0.1656726050570637,0.16016224976214155,0.1965542538960536,13,0.26317596435546875,0.10539817810058594,0.907012939453125,,"clean H_renorm, no WRITE/SUBMIT",0.6515672857111151
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,level,comm,20,,0.004353939958142726,-0.06455056333549392,0.07423721585997989,-0.021900464815174353,0.16617322284351965,10,1.0,0.9854354858398438,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9993148588798415
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,level,S-P,20,,0.0022060877186157223,-0.08841576551694257,0.09224145980479508,-0.0023753488526796485,0.21155381765160478,10,1.0,0.956329345703125,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,level,P-B,20,,0.004295704479054011,-0.08124814164087217,0.09696366327402774,-0.02126918273917726,0.2075553423912415,10,1.0,0.8694877624511719,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.980727711172079
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,prepost,comm,20,,-0.038404621133931206,-0.1228314881842111,0.047291050091282816,-0.06999643724849,0.2032136842266041,7,0.26317596435546875,0.38837623596191406,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,prepost,S-P,20,,-0.043716309110580796,-0.1352360426588753,0.04934216124599889,-0.08601112542040676,0.21653642369250561,7,0.26317596435546875,0.4304332733154297,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,prepost,P-B,20,,0.0106233759532992,-0.08735313875338434,0.10347713646740615,0.07361171110459414,0.2193921020192936,12,0.5034446716308594,0.8123550415039062,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9802720053901885
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,level,comm,19,3,-0.0013756511879650453,-0.0032406111984685914,1.3095750081706923e-05,-4.471830856851711e-05,0.0038145541611602904,7,0.359283447265625,0.21011734008789062,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.7564224243164063
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,level,S-P,19,3,-3.0234316441329607e-05,-0.0008408508159089916,0.0007682232525586892,1.4146333664338817e-05,0.0018716607334039312,10,1.0,0.8595733642578125,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.980727711172079
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,level,P-B,19,3,-0.0026908337430474314,-0.0066691295949993035,-0.000239193428001508,-0.0009680432493656688,0.00802050368441225,6,0.1670684814453125,0.036067962646484375,0.519378662109375,,"clean H_renorm, no WRITE/SUBMIT",0.37098475864955355
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,prepost,comm,19,3,-0.0014884743572394104,-0.003714614275282886,0.0004431434014108332,-4.5057816613292e-05,0.004754191882459668,9,1.0,0.22532272338867188,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.7849952943863407
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,prepost,S-P,19,3,-0.00010678839207803033,-0.0014159336734456604,0.0012424312280981571,-9.60637113758267e-05,0.0030551092386835606,9,1.0,0.9529838562011719,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9955042827560241
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,prepost,P-B,19,3,-0.0027633719303227604,-0.00683697708685137,1.024341194014269e-05,-0.0012458659233793301,0.008102820597852776,6,0.1670684814453125,0.07283401489257812,0.7491498674665179,,"clean H_renorm, no WRITE/SUBMIT",0.5520051655016447
main,mean_H_renorm_clean,10,adj,qwen3-235b,level,comm,20,,0.025013800338857795,-0.03303682502667146,0.08672856637702596,-0.0072827972203113045,0.14030309685118644,10,1.0,0.6215133666992188,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9306123198934905
main,mean_H_renorm_clean,10,adj,qwen3-235b,level,S-P,20,,-0.02948923487554237,-0.11071953572637569,0.05524893619320517,-0.07133160899221744,0.19368641436576145,8,0.5034446716308594,0.4523754119873047,0.9579714606789982,,"clean H_renorm, no WRITE/SUBMIT",0.8647176016748479
main,mean_H_renorm_clean,10,adj,qwen3-235b,level,P-B,20,,0.10900607042880033,0.05117303818948234,0.16830238560501895,0.10176608243455795,0.1355574575324966,16,0.01181793212890625,0.0023250579833984375,0.0976409912109375,,"clean H_renorm, no WRITE/SUBMIT",0.06874302455357142
main,mean_H_renorm_clean,10,adj,qwen3-235b,prepost,comm,20,,0.0016235105368295672,-0.0596661429408815,0.06282199892142526,-0.006281337533069059,0.14454926448105807,10,1.0,0.9854354858398438,0.9993148588798415,,"clean H_renorm, no WRITE/SUBMIT",0.9993148588798415
main,mean_H_renorm_clean,10,adj,qwen3-235b,prepost,S-P,20,,-0.044589142374385396,-0.13267438454685526,0.047355930849500766,-0.06331937568436104,0.20835498793496002,6,0.11531829833984375,0.2773551940917969,0.9391271417791193,,"clean H_renorm, no WRITE/SUBMIT",0.8626976876237273
main,mean_H_renorm_clean,10,adj,qwen3-235b,prepost,P-B,20,,0.09242530582242992,0.006018602137884137,0.17620874066730005,0.16255101623902252,0.19699137382460638,14,0.11531829833984375,0.05316925048828125,0.638031005859375,,"clean H_renorm, no WRITE/SUBMIT",0.45337618314302885
