model,signal,detector,far_target,condition,seed,h,alarm_turn,alarmed,alarmed_trunc,verified,tau_use,tau_read,score,score_h10,scheme,rep
qwen3-235b,S,cusum,0.1,placebo,1,9.824764576411951,,False,False,False,,,1.0135229494032332,1.0135229494032332,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,11,9.824764576411951,,False,False,False,,,0.5100699562414781,0.5100699562414781,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,10,9.824764576411951,,False,False,False,,,1.4753004770344025,1.4753004770344025,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,3,9.824764576411951,,False,False,False,,,0.49207904605252595,0.49207904605252595,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,8,9.824764576411951,,False,False,False,,,0.0,0.0,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,14,9.824764576411951,,False,False,False,,,0.45111750920643645,0.45111750920643645,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,18,9.824764576411951,,False,False,False,,,9.37567910923371,7.109239581637632,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,19,9.824764576411951,,False,False,False,,,5.400946400814637,5.400946400814637,split10,29.0
qwen3-235b,S,cusum,0.1,placebo,12,9.824764576411951,,False,False,False,,,8.86974556569022,8.86974556569022,split10,29.0
qwen3-235b,S,cusum,0.1,switch,17,9.824764576411951,,False,False,True,11.0,9.0,1.7569636466483272,1.7569636466483272,split10,29.0
qwen3-235b,S,cusum,0.1,switch,1,9.824764576411951,,False,False,True,9.0,8.0,1.8436645607024857,1.8436645607024857,split10,29.0
qwen3-235b,S,cusum,0.1,switch,11,9.824764576411951,,False,False,True,10.0,8.0,7.076227243107448,7.076227243107448,split10,29.0
qwen3-235b,S,cusum,0.1,switch,10,9.824764576411951,,False,False,True,10.0,8.0,1.0732958040602325,1.0732958040602325,split10,29.0
qwen3-235b,S,cusum,0.1,switch,3,9.824764576411951,,False,False,True,9.0,8.0,0.6649905491043473,0.6649905491043473,split10,29.0
qwen3-235b,S,cusum,0.1,switch,8,9.824764576411951,,False,False,True,10.0,8.0,6.2728974627089755,6.2728974627089755,split10,29.0
qwen3-235b,S,cusum,0.1,switch,14,9.824764576411951,,False,False,True,9.0,8.0,2.6535022217223534,1.1816073528300308,split10,29.0
qwen3-235b,S,cusum,0.1,switch,18,9.824764576411951,,False,False,True,9.0,8.0,0.35646985411335697,0.35646985411335697,split10,29.0
qwen3-235b,S,cusum,0.1,switch,19,9.824764576411951,,False,False,True,9.0,8.0,1.0025150578975364,1.0025150578975364,split10,29.0
qwen3-235b,S,cusum,0.1,switch,12,9.824764576411951,,False,False,True,13.0,8.0,3.5848650593269538,3.5848650593269538,split10,29.0
qwen3-235b,S,cusum,0.1,base,8,6.918425484818076,,False,False,False,,,4.650833512957182,4.650833512957182,split10,30.0
qwen3-235b,S,cusum,0.1,base,12,6.918425484818076,,False,False,False,,,4.318894034431969,3.020283923953448,split10,30.0
qwen3-235b,S,cusum,0.1,base,18,6.918425484818076,,False,False,False,,,3.947211178254568,1.427150193698944,split10,30.0
qwen3-235b,S,cusum,0.1,base,4,6.918425484818076,,False,False,False,,,2.9715041722250986,2.9715041722250986,split10,30.0
qwen3-235b,S,cusum,0.1,base,6,6.918425484818076,11.0,True,True,False,,,13.460682074261804,7.499490485512748,split10,30.0
qwen3-235b,S,cusum,0.1,base,13,6.918425484818076,,False,False,False,,,0.8693147919123878,0.7272155457295411,split10,30.0
qwen3-235b,S,cusum,0.1,base,20,6.918425484818076,,False,False,False,,,0.6481300743356913,0.6479871919003974,split10,30.0
qwen3-235b,S,cusum,0.1,base,2,6.918425484818076,26.0,True,False,False,,,8.990602063241946,3.015957170489325,split10,30.0
qwen3-235b,S,cusum,0.1,base,16,6.918425484818076,,False,False,False,,,1.7636634379533018,1.7636634379533018,split10,30.0
qwen3-235b,S,cusum,0.1,base,11,6.918425484818076,,False,False,False,,,6.178314325797146,6.178314325797146,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,8,6.918425484818076,,False,False,False,,,0.0,0.0,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,12,6.918425484818076,11.0,True,True,False,,,8.86974556569022,8.86974556569022,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,18,6.918425484818076,17.0,True,False,False,,,9.37567910923371,7.109239581637632,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,4,6.918425484818076,,False,False,False,,,6.6528961143939584,6.6528961143939584,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,6,6.918425484818076,,False,False,False,,,1.9891683305011547,1.9889616056453074,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,13,6.918425484818076,,False,False,False,,,3.3035374233883434,1.5164282236508968,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,20,6.918425484818076,,False,False,False,,,0.9288956273405038,0.9288956273405038,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,2,6.918425484818076,,False,False,False,,,6.0230695022451215,2.327576169578034,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,16,6.918425484818076,,False,False,False,,,0.6300084382621796,0.6300084382621796,split10,30.0
qwen3-235b,S,cusum,0.1,placebo,11,6.918425484818076,,False,False,False,,,0.5100699562414781,0.5100699562414781,split10,30.0
qwen3-235b,S,cusum,0.1,switch,8,6.918425484818076,,False,False,True,10.0,8.0,6.2728974627089755,6.2728974627089755,split10,30.0
qwen3-235b,S,cusum,0.1,switch,12,6.918425484818076,,False,False,True,13.0,8.0,3.5848650593269538,3.5848650593269538,split10,30.0
qwen3-235b,S,cusum,0.1,switch,18,6.918425484818076,,False,False,True,9.0,8.0,0.35646985411335697,0.35646985411335697,split10,30.0
qwen3-235b,S,cusum,0.1,switch,4,6.918425484818076,,False,False,True,13.0,8.0,3.0281240643788276,3.0281240643788276,split10,30.0
qwen3-235b,S,cusum,0.1,switch,6,6.918425484818076,,False,False,True,12.0,8.0,4.632811841424506,4.632811841424506,split10,30.0
qwen3-235b,S,cusum,0.1,switch,13,6.918425484818076,,False,False,True,17.0,8.0,3.5051176323122206,3.5051176323122206,split10,30.0
qwen3-235b,S,cusum,0.1,switch,20,6.918425484818076,11.0,True,True,True,12.0,8.0,11.731982049899887,11.731982049899887,split10,30.0
qwen3-235b,S,cusum,0.1,switch,2,6.918425484818076,,False,False,True,9.0,8.0,0.869646064066482,0.869646064066482,split10,30.0
qwen3-235b,S,cusum,0.1,switch,16,6.918425484818076,,False,False,True,11.0,8.0,0.9297801254526634,0.9297801254526634,split10,30.0
qwen3-235b,S,cusum,0.1,switch,11,6.918425484818076,17.0,True,False,True,10.0,8.0,7.076227243107448,7.076227243107448,split10,30.0
qwen3-235b,S,cusum,0.1,base,11,9.824764576411951,,False,False,False,,,6.178314325797146,6.178314325797146,split10,31.0
qwen3-235b,S,cusum,0.1,base,2,9.824764576411951,,False,False,False,,,8.990602063241946,3.015957170489325,split10,31.0
qwen3-235b,S,cusum,0.1,base,3,9.824764576411951,,False,False,False,,,6.595521744999697,6.595521744999697,split10,31.0
qwen3-235b,S,cusum,0.1,base,17,9.824764576411951,,False,False,False,,,5.953408036713414,0.751888778272727,split10,31.0
qwen3-235b,S,cusum,0.1,base,4,9.824764576411951,,False,False,False,,,2.9715041722250986,2.9715041722250986,split10,31.0
qwen3-235b,S,cusum,0.1,base,18,9.824764576411951,,False,False,False,,,3.947211178254568,1.427150193698944,split10,31.0
qwen3-235b,S,cusum,0.1,base,15,9.824764576411951,,False,False,False,,,5.937399918763829,1.921382345145417,split10,31.0
qwen3-235b,S,cusum,0.1,base,20,9.824764576411951,,False,False,False,,,0.6481300743356913,0.6479871919003974,split10,31.0
qwen3-235b,S,cusum,0.1,base,10,9.824764576411951,,False,False,False,,,5.005841349152667,5.005841349152667,split10,31.0
qwen3-235b,S,cusum,0.1,base,1,9.824764576411951,,False,False,False,,,0.50607381561804,0.0,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,11,9.824764576411951,,False,False,False,,,0.5100699562414781,0.5100699562414781,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,2,9.824764576411951,,False,False,False,,,6.0230695022451215,2.327576169578034,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,3,9.824764576411951,,False,False,False,,,0.49207904605252595,0.49207904605252595,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,17,9.824764576411951,,False,False,False,,,0.8509446325203425,0.8509446325203425,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,4,9.824764576411951,,False,False,False,,,6.6528961143939584,6.6528961143939584,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,18,9.824764576411951,,False,False,False,,,9.37567910923371,7.109239581637632,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,15,9.824764576411951,,False,False,False,,,3.183377761683423,3.183377761683423,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,20,9.824764576411951,,False,False,False,,,0.9288956273405038,0.9288956273405038,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,10,9.824764576411951,,False,False,False,,,1.4753004770344025,1.4753004770344025,split10,31.0
qwen3-235b,S,cusum,0.1,placebo,1,9.824764576411951,,False,False,False,,,1.0135229494032332,1.0135229494032332,split10,31.0
qwen3-235b,S,cusum,0.1,switch,11,9.824764576411951,,False,False,True,10.0,8.0,7.076227243107448,7.076227243107448,split10,31.0
qwen3-235b,S,cusum,0.1,switch,2,9.824764576411951,,False,False,True,9.0,8.0,0.869646064066482,0.869646064066482,split10,31.0
qwen3-235b,S,cusum,0.1,switch,3,9.824764576411951,,False,False,True,9.0,8.0,0.6649905491043473,0.6649905491043473,split10,31.0
qwen3-235b,S,cusum,0.1,switch,17,9.824764576411951,,False,False,True,11.0,9.0,1.7569636466483272,1.7569636466483272,split10,31.0
qwen3-235b,S,cusum,0.1,switch,4,9.824764576411951,,False,False,True,13.0,8.0,3.0281240643788276,3.0281240643788276,split10,31.0
qwen3-235b,S,cusum,0.1,switch,18,9.824764576411951,,False,False,True,9.0,8.0,0.35646985411335697,0.35646985411335697,split10,31.0
qwen3-235b,S,cusum,0.1,switch,15,9.824764576411951,,False,False,True,11.0,8.0,2.635049484560872,2.635049484560872,split10,31.0
qwen3-235b,S,cusum,0.1,switch,20,9.824764576411951,12.0,True,True,True,12.0,8.0,11.731982049899887,11.731982049899887,split10,31.0
qwen3-235b,S,cusum,0.1,switch,10,9.824764576411951,,False,False,True,10.0,8.0,1.0732958040602325,1.0732958040602325,split10,31.0
qwen3-235b,S,cusum,0.1,switch,1,9.824764576411951,,False,False,True,9.0,8.0,1.8436645607024857,1.8436645607024857,split10,31.0
qwen3-235b,S,cusum,0.1,base,8,8.881831215445393,,False,False,False,,,4.650833512957182,4.650833512957182,split10,32.0
qwen3-235b,S,cusum,0.1,base,13,8.881831215445393,,False,False,False,,,0.8693147919123878,0.7272155457295411,split10,32.0
qwen3-235b,S,cusum,0.1,base,19,8.881831215445393,,False,False,False,,,3.7259578455513553,2.9976465317571646,split10,32.0
qwen3-235b,S,cusum,0.1,base,14,8.881831215445393,,False,False,False,,,6.299483094754964,3.0188007935239645,split10,32.0
qwen3-235b,S,cusum,0.1,base,6,8.881831215445393,25.0,True,False,False,,,13.460682074261804,7.499490485512748,split10,32.0
qwen3-235b,S,cusum,0.1,base,18,8.881831215445393,,False,False,False,,,3.947211178254568,1.427150193698944,split10,32.0
qwen3-235b,S,cusum,0.1,base,7,8.881831215445393,,False,False,False,,,2.729279930290245,2.729279930290245,split10,32.0
qwen3-235b,S,cusum,0.1,base,16,8.881831215445393,,False,False,False,,,1.7636634379533018,1.7636634379533018,split10,32.0
qwen3-235b,S,cusum,0.1,base,10,8.881831215445393,,False,False,False,,,5.005841349152667,5.005841349152667,split10,32.0
qwen3-235b,S,cusum,0.1,base,1,8.881831215445393,,False,False,False,,,0.50607381561804,0.0,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,8,8.881831215445393,,False,False,False,,,0.0,0.0,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,13,8.881831215445393,,False,False,False,,,3.3035374233883434,1.5164282236508968,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,19,8.881831215445393,,False,False,False,,,5.400946400814637,5.400946400814637,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,14,8.881831215445393,,False,False,False,,,0.45111750920643645,0.45111750920643645,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,6,8.881831215445393,,False,False,False,,,1.9891683305011547,1.9889616056453074,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,18,8.881831215445393,19.0,True,False,False,,,9.37567910923371,7.109239581637632,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,7,8.881831215445393,18.0,True,False,False,,,9.826613475468509,4.894387596633944,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,16,8.881831215445393,,False,False,False,,,0.6300084382621796,0.6300084382621796,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,10,8.881831215445393,,False,False,False,,,1.4753004770344025,1.4753004770344025,split10,32.0
qwen3-235b,S,cusum,0.1,placebo,1,8.881831215445393,,False,False,False,,,1.0135229494032332,1.0135229494032332,split10,32.0
qwen3-235b,S,cusum,0.1,switch,8,8.881831215445393,,False,False,True,10.0,8.0,6.2728974627089755,6.2728974627089755,split10,32.0
qwen3-235b,S,cusum,0.1,switch,13,8.881831215445393,,False,False,True,17.0,8.0,3.5051176323122206,3.5051176323122206,split10,32.0
qwen3-235b,S,cusum,0.1,switch,19,8.881831215445393,,False,False,True,9.0,8.0,1.0025150578975364,1.0025150578975364,split10,32.0
qwen3-235b,S,cusum,0.1,switch,14,8.881831215445393,,False,False,True,9.0,8.0,2.6535022217223534,1.1816073528300308,split10,32.0
qwen3-235b,S,cusum,0.1,switch,6,8.881831215445393,,False,False,True,12.0,8.0,4.632811841424506,4.632811841424506,split10,32.0
qwen3-235b,S,cusum,0.1,switch,18,8.881831215445393,,False,False,True,9.0,8.0,0.35646985411335697,0.35646985411335697,split10,32.0
qwen3-235b,S,cusum,0.1,switch,7,8.881831215445393,,False,False,True,9.0,8.0,2.599987809624383,2.173847073681003,split10,32.0
qwen3-235b,S,cusum,0.1,switch,16,8.881831215445393,,False,False,True,11.0,8.0,0.9297801254526634,0.9297801254526634,split10,32.0
qwen3-235b,S,cusum,0.1,switch,10,8.881831215445393,,False,False,True,10.0,8.0,1.0732958040602325,1.0732958040602325,split10,32.0
qwen3-235b,S,cusum,0.1,switch,1,8.881831215445393,,False,False,True,9.0,8.0,1.8436645607024857,1.8436645607024857,split10,32.0
qwen3-235b,S,cusum,0.1,base,5,8.92033892004457,,False,False,False,,,4.691879933196333,1.2498747616179053,split10,33.0
qwen3-235b,S,cusum,0.1,base,6,8.92033892004457,25.0,True,False,False,,,13.460682074261804,7.499490485512748,split10,33.0
qwen3-235b,S,cusum,0.1,base,2,8.92033892004457,30.0,True,False,False,,,8.990602063241946,3.015957170489325,split10,33.0
qwen3-235b,S,cusum,0.1,base,16,8.92033892004457,,False,False,False,,,1.7636634379533018,1.7636634379533018,split10,33.0
qwen3-235b,S,cusum,0.1,base,15,8.92033892004457,,False,False,False,,,5.937399918763829,1.921382345145417,split10,33.0
qwen3-235b,S,cusum,0.1,base,4,8.92033892004457,,False,False,False,,,2.9715041722250986,2.9715041722250986,split10,33.0
qwen3-235b,S,cusum,0.1,base,9,8.92033892004457,10.0,True,True,False,,,9.824559143183444,9.824559143183444,split10,33.0
qwen3-235b,S,cusum,0.1,base,19,8.92033892004457,,False,False,False,,,3.7259578455513553,2.9976465317571646,split10,33.0
qwen3-235b,S,cusum,0.1,base,1,8.92033892004457,,False,False,False,,,0.50607381561804,0.0,split10,33.0
qwen3-235b,S,cusum,0.1,base,13,8.92033892004457,,False,False,False,,,0.8693147919123878,0.7272155457295411,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,5,8.92033892004457,,False,False,False,,,3.35632388083463,3.35632388083463,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,6,8.92033892004457,,False,False,False,,,1.9891683305011547,1.9889616056453074,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,2,8.92033892004457,,False,False,False,,,6.0230695022451215,2.327576169578034,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,16,8.92033892004457,,False,False,False,,,0.6300084382621796,0.6300084382621796,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,15,8.92033892004457,,False,False,False,,,3.183377761683423,3.183377761683423,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,4,8.92033892004457,,False,False,False,,,6.6528961143939584,6.6528961143939584,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,9,8.92033892004457,,False,False,False,,,0.9806796408815313,0.9806796408815313,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,19,8.92033892004457,,False,False,False,,,5.400946400814637,5.400946400814637,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,1,8.92033892004457,,False,False,False,,,1.0135229494032332,1.0135229494032332,split10,33.0
qwen3-235b,S,cusum,0.1,placebo,13,8.92033892004457,,False,False,False,,,3.3035374233883434,1.5164282236508968,split10,33.0
qwen3-235b,S,cusum,0.1,switch,5,8.92033892004457,,False,False,False,,8.0,1.6269472889918797,1.1801284905503588,split10,33.0
qwen3-235b,S,cusum,0.1,switch,6,8.92033892004457,,False,False,True,12.0,8.0,4.632811841424506,4.632811841424506,split10,33.0
qwen3-235b,S,cusum,0.1,switch,2,8.92033892004457,,False,False,True,9.0,8.0,0.869646064066482,0.869646064066482,split10,33.0
qwen3-235b,S,cusum,0.1,switch,16,8.92033892004457,,False,False,True,11.0,8.0,0.9297801254526634,0.9297801254526634,split10,33.0
qwen3-235b,S,cusum,0.1,switch,15,8.92033892004457,,False,False,True,11.0,8.0,2.635049484560872,2.635049484560872,split10,33.0
qwen3-235b,S,cusum,0.1,switch,4,8.92033892004457,,False,False,True,13.0,8.0,3.0281240643788276,3.0281240643788276,split10,33.0
qwen3-235b,S,cusum,0.1,switch,9,8.92033892004457,,False,False,True,9.0,8.0,3.217134585886042,3.217134585886042,split10,33.0
qwen3-235b,S,cusum,0.1,switch,19,8.92033892004457,,False,False,True,9.0,8.0,1.0025150578975364,1.0025150578975364,split10,33.0
qwen3-235b,S,cusum,0.1,switch,1,8.92033892004457,,False,False,True,9.0,8.0,1.8436645607024857,1.8436645607024857,split10,33.0
qwen3-235b,S,cusum,0.1,switch,13,8.92033892004457,,False,False,True,17.0,8.0,3.5051176323122206,3.5051176323122206,split10,33.0
qwen3-235b,S,cusum,0.1,base,15,9.029109767841122,,False,False,False,,,5.937399918763829,1.921382345145417,split10,34.0
qwen3-235b,S,cusum,0.1,base,10,9.029109767841122,,False,False,False,,,5.005841349152667,5.005841349152667,split10,34.0
qwen3-235b,S,cusum,0.1,base,1,9.029109767841122,,False,False,False,,,0.50607381561804,0.0,split10,34.0
qwen3-235b,S,cusum,0.1,base,19,9.029109767841122,,False,False,False,,,3.7259578455513553,2.9976465317571646,split10,34.0
qwen3-235b,S,cusum,0.1,base,9,9.029109767841122,10.0,True,True,False,,,9.824559143183444,9.824559143183444,split10,34.0
qwen3-235b,S,cusum,0.1,base,14,9.029109767841122,,False,False,False,,,6.299483094754964,3.0188007935239645,split10,34.0
qwen3-235b,S,cusum,0.1,base,16,9.029109767841122,,False,False,False,,,1.7636634379533018,1.7636634379533018,split10,34.0
qwen3-235b,S,cusum,0.1,base,6,9.029109767841122,25.0,True,False,False,,,13.460682074261804,7.499490485512748,split10,34.0
qwen3-235b,S,cusum,0.1,base,17,9.029109767841122,,False,False,False,,,5.953408036713414,0.751888778272727,split10,34.0
qwen3-235b,S,cusum,0.1,base,11,9.029109767841122,,False,False,False,,,6.178314325797146,6.178314325797146,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,15,9.029109767841122,,False,False,False,,,3.183377761683423,3.183377761683423,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,10,9.029109767841122,,False,False,False,,,1.4753004770344025,1.4753004770344025,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,1,9.029109767841122,,False,False,False,,,1.0135229494032332,1.0135229494032332,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,19,9.029109767841122,,False,False,False,,,5.400946400814637,5.400946400814637,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,9,9.029109767841122,,False,False,False,,,0.9806796408815313,0.9806796408815313,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,14,9.029109767841122,,False,False,False,,,0.45111750920643645,0.45111750920643645,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,16,9.029109767841122,,False,False,False,,,0.6300084382621796,0.6300084382621796,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,6,9.029109767841122,,False,False,False,,,1.9891683305011547,1.9889616056453074,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,17,9.029109767841122,,False,False,False,,,0.8509446325203425,0.8509446325203425,split10,34.0
qwen3-235b,S,cusum,0.1,placebo,11,9.029109767841122,,False,False,False,,,0.5100699562414781,0.5100699562414781,split10,34.0
qwen3-235b,S,cusum,0.1,switch,15,9.029109767841122,,False,False,True,11.0,8.0,2.635049484560872,2.635049484560872,split10,34.0
qwen3-235b,S,cusum,0.1,switch,10,9.029109767841122,,False,False,True,10.0,8.0,1.0732958040602325,1.0732958040602325,split10,34.0
qwen3-235b,S,cusum,0.1,switch,1,9.029109767841122,,False,False,True,9.0,8.0,1.8436645607024857,1.8436645607024857,split10,34.0
qwen3-235b,S,cusum,0.1,switch,19,9.029109767841122,,False,False,True,9.0,8.0,1.0025150578975364,1.0025150578975364,split10,34.0
qwen3-235b,S,cusum,0.1,switch,9,9.029109767841122,,False,False,True,9.0,8.0,3.217134585886042,3.217134585886042,split10,34.0
qwen3-235b,S,cusum,0.1,switch,14,9.029109767841122,,False,False,True,9.0,8.0,2.6535022217223534,1.1816073528300308,split10,34.0
qwen3-235b,S,cusum,0.1,switch,16,9.029109767841122,,False,False,True,11.0,8.0,0.9297801254526634,0.9297801254526634,split10,34.0
qwen3-235b,S,cusum,0.1,switch,6,9.029109767841122,,False,False,True,12.0,8.0,4.632811841424506,4.632811841424506,split10,34.0
qwen3-235b,S,cusum,0.1,switch,17,9.029109767841122,,False,False,True,11.0,9.0,1.7569636466483272,1.7569636466483272,split10,34.0
qwen3-235b,S,cusum,0.1,switch,11,9.029109767841122,,False,False,True,10.0,8.0,7.076227243107448,7.076227243107448,split10,34.0
qwen3-235b,S,cusum,0.1,base,3,8.881831215445393,,False,False,False,,,6.595521744999697,6.595521744999697,split10,35.0
qwen3-235b,S,cusum,0.1,base,8,8.881831215445393,,False,False,False,,,4.650833512957182,4.650833512957182,split10,35.0
qwen3-235b,S,cusum,0.1,base,16,8.881831215445393,,False,False,False,,,1.7636634379533018,1.7636634379533018,split10,35.0
qwen3-235b,S,cusum,0.1,base,19,8.881831215445393,,False,False,False,,,3.7259578455513553,2.9976465317571646,split10,35.0
qwen3-235b,S,cusum,0.1,base,5,8.881831215445393,,False,False,False,,,4.691879933196333,1.2498747616179053,split10,35.0
qwen3-235b,S,cusum,0.1,base,11,8.881831215445393,,False,False,False,,,6.178314325797146,6.178314325797146,split10,35.0
qwen3-235b,S,cusum,0.1,base,6,8.881831215445393,25.0,True,False,False,,,13.460682074261804,7.499490485512748,split10,35.0
qwen3-235b,S,cusum,0.1,base,9,8.881831215445393,10.0,True,True,False,,,9.824559143183444,9.824559143183444,split10,35.0
qwen3-235b,S,cusum,0.1,base,13,8.881831215445393,,False,False,False,,,0.8693147919123878,0.7272155457295411,split10,35.0
qwen3-235b,S,cusum,0.1,base,7,8.881831215445393,,False,False,False,,,2.729279930290245,2.729279930290245,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,3,8.881831215445393,,False,False,False,,,0.49207904605252595,0.49207904605252595,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,8,8.881831215445393,,False,False,False,,,0.0,0.0,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,16,8.881831215445393,,False,False,False,,,0.6300084382621796,0.6300084382621796,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,19,8.881831215445393,,False,False,False,,,5.400946400814637,5.400946400814637,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,5,8.881831215445393,,False,False,False,,,3.35632388083463,3.35632388083463,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,11,8.881831215445393,,False,False,False,,,0.5100699562414781,0.5100699562414781,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,6,8.881831215445393,,False,False,False,,,1.9891683305011547,1.9889616056453074,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,9,8.881831215445393,,False,False,False,,,0.9806796408815313,0.9806796408815313,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,13,8.881831215445393,,False,False,False,,,3.3035374233883434,1.5164282236508968,split10,35.0
qwen3-235b,S,cusum,0.1,placebo,7,8.881831215445393,18.0,True,False,False,,,9.826613475468509,4.894387596633944,split10,35.0
qwen3-235b,S,cusum,0.1,switch,3,8.881831215445393,,False,False,True,9.0,8.0,0.6649905491043473,0.6649905491043473,split10,35.0
qwen3-235b,S,cusum,0.1,switch,8,8.881831215445393,,False,False,True,10.0,8.0,6.2728974627089755,6.2728974627089755,split10,35.0
qwen3-235b,S,cusum,0.1,switch,16,8.881831215445393,,False,False,True,11.0,8.0,0.9297801254526634,0.9297801254526634,split10,35.0
qwen3-235b,S,cusum,0.1,switch,19,8.881831215445393,,False,False,True,9.0,8.0,1.0025150578975364,1.0025150578975364,split10,35.0
qwen3-235b,S,cusum,0.1,switch,5,8.881831215445393,,False,False,False,,8.0,1.6269472889918797,1.1801284905503588,split10,35.0
qwen3-235b,S,cusum,0.1,switch,11,8.881831215445393,,False,False,True,10.0,8.0,7.076227243107448,7.076227243107448,split10,35.0
qwen3-235b,S,cusum,0.1,switch,6,8.881831215445393,,False,False,True,12.0,8.0,4.632811841424506,4.632811841424506,split10,35.0
qwen3-235b,S,cusum,0.1,switch,9,8.881831215445393,,False,False,True,9.0,8.0,3.217134585886042,3.217134585886042,split10,35.0
qwen3-235b,S,cusum,0.1,switch,13,8.881831215445393,,False,False,True,17.0,8.0,3.5051176323122206,3.5051176323122206,split10,35.0
qwen3-235b,S,cusum,0.1,switch,7,8.881831215445393,,False,False,True,9.0,8.0,2.599987809624383,2.173847073681003,split10,35.0
qwen3-235b,S,cusum,0.1,base,16,6.874581059523588,,False,False,False,,,1.7636634379533018,1.7636634379533018,split10,36.0
qwen3-235b,S,cusum,0.1,base,15,6.874581059523588,,False,False,False,,,5.937399918763829,1.921382345145417,split10,36.0
qwen3-235b,S,cusum,0.1,base,3,6.874581059523588,,False,False,False,,,6.595521744999697,6.595521744999697,split10,36.0
qwen3-235b,S,cusum,0.1,base,1,6.874581059523588,,False,False,False,,,0.50607381561804,0.0,split10,36.0
qwen3-235b,S,cusum,0.1,base,7,6.874581059523588,,False,False,False,,,2.729279930290245,2.729279930290245,split10,36.0
qwen3-235b,S,cusum,0.1,base,20,6.874581059523588,,False,False,False,,,0.6481300743356913,0.6479871919003974,split10,36.0
qwen3-235b,S,cusum,0.1,base,5,6.874581059523588,,False,False,False,,,4.691879933196333,1.2498747616179053,split10,36.0
qwen3-235b,S,cusum,0.1,base,9,6.874581059523588,10.0,True,True,False,,,9.824559143183444,9.824559143183444,split10,36.0
qwen3-235b,S,cusum,0.1,base,6,6.874581059523588,11.0,True,True,False,,,13.460682074261804,7.499490485512748,split10,36.0
qwen3-235b,S,cusum,0.1,base,2,6.874581059523588,26.0,True,False,False,,,8.990602063241946,3.015957170489325,split10,36.0
qwen3-235b,S,cusum,0.1,placebo,16,6.874581059523588,,False,False,False,,,0.6300084382621796,0.6300084382621796,split10,36.0
