model,condition,seed,pre,post,prepost,level,end_turn,spec,metric,window,adjust
llama-3.3-70b,switch,14,0.1316012671164263,0.15864480751247467,0.027043540396048366,0.15864480751247467,29,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,15,0.18182021740502782,0.22134373203116894,0.03952351462614112,0.22134373203116894,30,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,16,0.16512805885473755,0.18766236570240893,0.02253430684767138,0.18766236570240893,20,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,17,0.15069337652870146,0.17004773429741357,0.01935435776871211,0.17004773429741357,21,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,18,0.13498482246460272,0.17032481747275932,0.0353399950081566,0.17032481747275932,21,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,19,0.16650908567280637,0.1895978285290192,0.023088742856212846,0.1895978285290192,19,main,mean_H_renorm_bits,10,adj
llama-3.3-70b,switch,20,0.1308613291171397,0.19229180134775437,0.06143047223061465,0.19229180134775437,14,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,1,0.19525497375638026,0.22898479667416263,0.03372982291778237,0.22898479667416263,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,2,0.3458673837077333,0.2616193794898728,-0.0842480042178605,0.2616193794898728,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,3,0.3101998469195762,0.37379376935021924,0.06359392243064305,0.37379376935021924,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,4,0.17948932764772146,0.151245062813656,-0.028244264834065475,0.151245062813656,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,5,0.2561102556614715,0.2542974648820425,-0.0018127907794289744,0.2542974648820425,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,6,0.2284134839909228,0.2572153871640497,0.02880190317312689,0.2572153871640497,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,7,0.25717237213845207,0.28791241203646956,0.03074003989801749,0.28791241203646956,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,8,0.27372101593072795,0.2892818072295468,0.015560791298818821,0.2892818072295468,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,9,0.16200164062684788,0.21408131560993157,0.05207967498308369,0.21408131560993157,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,10,0.14256286140859545,0.2704284076732582,0.12786554626466276,0.2704284076732582,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,11,0.16725839952814806,0.14980258994953455,-0.017455809578613507,0.14980258994953455,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,12,0.11887909115234109,0.26047236781035193,0.14159327665801086,0.26047236781035193,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,13,0.16556651309862008,0.23335546722153494,0.06778895412291486,0.23335546722153494,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,14,0.3936273437150239,0.16380602558024776,-0.22982131813477613,0.16380602558024776,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,15,0.139883581353081,0.22069231799161998,0.08080873663853899,0.22069231799161998,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,16,0.17063843115944596,0.1724401862888211,0.0018017551293751377,0.1724401862888211,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,17,0.3189336355809512,0.22571261972546205,-0.09322101585548917,0.22571261972546205,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,18,0.20864463010265408,0.28799570990696793,0.07935107980431386,0.28799570990696793,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,19,0.3160395367078465,0.21570662614346325,-0.10033291056438326,0.21570662614346325,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,base,20,0.19488677832603676,0.2969019083406161,0.10201513001457932,0.2969019083406161,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,1,0.1338314776356367,0.2772467639982371,0.14341528636260042,0.2772467639982371,13,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,2,0.228234937053974,0.3369213921622605,0.10868645510828653,0.3369213921622605,24,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,3,0.2345265215212548,0.2969504686305864,0.06242394710933158,0.2969504686305864,15,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,4,0.26681536636515835,0.4239477991622062,0.15713243279704786,0.4239477991622062,14,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,5,0.1966278005833235,0.35503363059821486,0.15840583001489136,0.35503363059821486,18,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,6,0.24418469772679385,0.34252751301616546,0.09834281528937161,0.34252751301616546,21,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,7,0.1579154859492929,0.33627721689249046,0.17836173094319757,0.33627721689249046,22,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,8,0.2826167484575076,0.4908936769345487,0.2082769284770411,0.4908936769345487,18,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,9,0.22064211660507574,0.3344888157642704,0.11384669915919468,0.3344888157642704,15,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,10,0.2484717391633902,0.42045239321007244,0.17198065404668225,0.42045239321007244,10,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,11,0.25818453546181347,0.2201742807777407,-0.038010254684072764,0.2201742807777407,11,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,12,0.2805161119199114,0.25921663023723057,-0.02129948168268081,0.25921663023723057,20,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,13,0.2708016445130614,0.25360985564999755,-0.017191788863063828,0.25360985564999755,21,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,14,0.28066727795915186,0.37064712701046987,0.089979849051318,0.37064712701046987,14,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,15,0.20171996192689884,0.4062870677611178,0.20456710583421894,0.4062870677611178,12,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,16,0.27067871030785534,0.25247259752063334,-0.018206112787222006,0.25247259752063334,18,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,17,0.3659063104834384,0.3477145212802432,-0.018191789203195197,0.3477145212802432,10,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,18,0.32057228121588305,0.2386800108712098,-0.08189227034467325,0.2386800108712098,20,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,19,0.2223688534122843,0.3283660091219302,0.10599715570964591,0.3283660091219302,21,main,mean_H_renorm_bits,10,adj
qwen3-235b,placebo,20,0.24313012224021732,0.22017561731249016,-0.02295450492772716,0.22017561731249016,10,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,1,0.20894132578497301,0.342162995071659,0.13322166928668597,0.342162995071659,11,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,2,0.19423093525214236,0.35209809732219804,0.1578671620700557,0.35209809732219804,11,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,3,0.24605051671136177,0.2886392326910309,0.04258871597966915,0.2886392326910309,16,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,4,0.35544746016729106,0.26442199090702095,-0.09102546926027011,0.26442199090702095,14,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,5,0.2299898761750918,0.19337584344303704,-0.03661403273205477,0.19337584344303704,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,6,0.17438248234261508,0.3227592425150761,0.14837676017246101,0.3227592425150761,20,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,7,0.16359117975223966,0.2877500658620185,0.12415888610977885,0.2877500658620185,20,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,8,0.2314329253227261,0.23125790673201357,-0.00017501859071253345,0.23125790673201357,14,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,9,0.28346907710515296,0.29898044457342987,0.015511367468276915,0.29898044457342987,12,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,10,0.24301816852578015,0.2863338957119724,0.04331572718619223,0.2863338957119724,11,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,11,0.2847835889697297,0.4197704313582336,0.1349868423885039,0.4197704313582336,20,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,12,0.21251194976634177,0.3968594974701338,0.18434754770379205,0.3968594974701338,20,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,13,0.321829490889883,0.2733726726134373,-0.04845681827644571,0.2733726726134373,19,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,14,0.2679600939622378,0.18882195248742423,-0.07913814147481357,0.18882195248742423,30,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,15,0.30768379563502546,0.35685235194968973,0.04916855631466427,0.35685235194968973,20,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,16,0.2961265542330524,0.27934298461947105,-0.01678356961358135,0.27934298461947105,13,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,17,0.24755206079526426,0.31516662987012894,0.06761456907486468,0.31516662987012894,13,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,18,0.30084122760705,0.3235413613707294,0.02270013376367941,0.3235413613707294,11,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,19,0.3039520593168719,0.23708134602316583,-0.06687071329370609,0.23708134602316583,17,main,mean_H_renorm_bits,10,adj
qwen3-235b,switch,20,0.23745798157101317,0.4003788040805482,0.16292082250953505,0.4003788040805482,13,main,mean_H_renorm_bits,10,adj
gpt-4o-mini,base,1,0.3052750973016284,0.7873284080270854,0.482053310725457,0.7873284080270854,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,2,0.0651984184714922,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,3,0.7613556211642293,0.4396075301453164,-0.3217480910189129,0.4396075301453164,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,5,0.2843695289419845,0.6551200912344535,0.370750562292469,0.6551200912344535,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,7,0.5471989900956246,0.2721257823163077,-0.2750732077793169,0.2721257823163077,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,9,0.45572512748586297,0.08835420528663959,-0.3673709221992234,0.08835420528663959,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,13,0.0036099429664155,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,15,0.6671251698517767,0.5471372567383236,-0.11998791311345314,0.5471372567383236,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,16,0.6150564847708044,0.5673655307440736,-0.04769095402673085,0.5673655307440736,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,17,0.0081719622563255,0.7613633793724817,0.7531914171161561,0.7613633793724817,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,18,0.2194287781753118,0.7278467720433367,0.5084179938680249,0.7278467720433367,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,20,0.6284585422883585,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,2,0.5134975454196901,0.17303024542283285,-0.3404672999968572,0.17303024542283285,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,4,0.0789731993023558,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,5,0.29872070436622283,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,6,0.6996890606363213,0.4528410795500198,-0.24684798108630152,0.4528410795500198,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,7,0.35944839982875243,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,8,0.3148065796589567,0.4217098059224738,0.10690322626351711,0.4217098059224738,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,9,0.5789675899435196,0.22764826308448327,-0.35131932685903633,0.22764826308448327,11,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,10,0.3333210467084751,,,,27,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,11,0.4949153008598522,0.1677900608222577,-0.32712524003759447,0.1677900608222577,17,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,12,0.5173968821256497,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,13,0.19308761488494725,0.3409655783244342,0.14787796343948695,0.3409655783244342,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,14,0.1687452379834493,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,15,0.6439669067428705,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,16,0.6061951215952197,0.597189763136196,-0.009005358459023727,0.597189763136196,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,20,0.6916436409850512,0.4680590126554355,-0.22358462832961568,0.4680590126554355,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,1,0.3703862659615023,0.2664433466119673,-0.10394291934953503,0.2664433466119673,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,3,0.27740092180480214,0.36476134686944345,0.08736042506464131,0.36476134686944345,10,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,5,0.643812911016922,,,,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,6,0.3507752564554509,,,,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,7,0.0359644382911902,0.24097345002271991,0.20500901173152972,0.24097345002271991,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,8,0.32947721871052826,,,,24,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,9,0.5966714340937312,,,,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,10,0.5612261180482901,,,,26,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,11,0.699689205385913,0.0871655953893797,-0.6125236099965332,0.0871655953893797,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,12,0.523967677414959,0.5350342737452032,0.011066596330244205,0.5350342737452032,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,13,0.0004093282582672,,,,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,15,0.3832450929121886,0.349087486503952,-0.03415760640823662,0.349087486503952,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,16,0.4697041833421428,0.2277526870025707,-0.2419514963395721,0.2277526870025707,22,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,17,0.6536022053668025,0.1906203836924961,-0.46298182167430635,0.1906203836924961,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,18,0.4037504040773828,0.6610899938271194,0.25733958974973664,0.6610899938271194,20,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,20,0.4353231929476018,,,,24,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,1,0.0004825004237453667,0.0005884514046131249,0.00010595098086775822,0.0005884514046131249,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,2,0.0004717938372109,0.000557159455240425,8.536561802952497e-05,0.000557159455240425,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,3,0.0004850456890386833,0.000627321598801875,0.00014227590976319168,0.000627321598801875,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,4,0.0005431508767263,0.0005079579080167,-3.519296870960003e-05,0.0005079579080167,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,5,0.00051103924606775,0.000688360790581925,0.000177321544514175,0.000688360790581925,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,6,0.00043342970468873335,0.0006326886150662501,0.0001992589103775167,0.0006326886150662501,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,7,0.00054604290947175,0.00061680374111945,7.076083164769993e-05,0.00061680374111945,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,8,0.00040132869278985,0.000570350680953775,0.00016902198816392497,0.000570350680953775,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,9,0.0005544328839454166,0.000548431484447525,-6.001399497891635e-06,0.000548431484447525,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,10,0.0005232459099507666,0.0006590178110378,0.00013577190108703336,0.0006590178110378,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,11,0.0004226460343952833,0.000513976357502675,9.133032310739168e-05,0.000513976357502675,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,12,0.00047205886183192,0.0006766052186172749,0.00020454635678535495,0.0006766052186172749,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,13,0.000493976651921,0.00047458711409526666,-1.9389537825733303e-05,0.00047458711409526666,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,14,0.0003884095811683167,0.000585657127689125,0.00019724754652080827,0.000585657127689125,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,15,0.0009271810572633,0.0005399534495936334,-0.0003872276076696666,0.0005399534495936334,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,16,0.00048534597531429995,0.00063155498493315,0.00014620900961885005,0.00063155498493315,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,17,0.0005137219723464,0.000636920636520625,0.00012319866417422499,0.000636920636520625,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,18,0.00065019238510125,0.0005848237424911,-6.536864261014999e-05,0.0005848237424911,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,19,0.00040624287784008336,0.0006540914173901,0.00024784853955001665,0.0006540914173901,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,base,20,0.00047278379108464,0.00063786792624952,0.00016508413516487996,0.00063786792624952,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,1,0.00044439164363503327,0.0006270376259393001,0.0001826459823042668,0.0006270376259393001,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,2,0.000464012162764,0.0006364153018381001,0.00017240313907410006,0.0006364153018381001,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,4,0.00049602356884334,0.0005781759366021667,8.21523677588267e-05,0.0005781759366021667,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,5,0.0005075559139809833,0.0006514927655788,0.00014393685159781679,0.0006514927655788,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,6,0.00043358584841236,0.0006450930139570001,0.00021150716554464005,0.0006450930139570001,27,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,7,0.00053914845637665,0.0005756162078702333,3.646775149358328e-05,0.0005756162078702333,27,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,8,0.00047023947073972,0.00065514580527976,0.00018490633454003997,0.00065514580527976,27,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,9,0.0005071052685734001,0.00055101245569555,4.3907187122149954e-05,0.00055101245569555,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,10,0.00045745139349936004,0.0005471998492239,8.974845572453998e-05,0.0005471998492239,25,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,11,0.0004655553262895,0.00066511862681295,0.00019956330052344997,0.00066511862681295,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,12,0.0026145975260814503,0.000684085974133475,-0.0019305115519479754,0.000684085974133475,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,13,0.0004328307588153,0.0005153936538675201,8.256289505222006e-05,0.0005153936538675201,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,14,0.00043201187962323996,0.000660489697169475,0.00022847781754623507,0.000660489697169475,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,15,0.0005297926661517001,0.0004965927304801751,-3.319993567152499e-05,0.0004965927304801751,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,16,0.00038621986389236664,0.00071030937974285,0.0003240895158504834,0.00071030937974285,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,17,0.00045147975997226667,0.0023498975142338,0.0018984177542615336,0.0023498975142338,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,18,0.00050954798906365,0.00055588422462865,4.633623556499992e-05,0.00055588422462865,29,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,19,0.00050060083603835,0.00065893157920235,0.000158330743164,0.00065893157920235,28,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,placebo,20,0.0004181036335703667,0.0006219662948958,0.0002038626613254333,0.0006219662948958,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,1,0.0003961297716399,0.000694506918058925,0.000298377146419025,0.000694506918058925,20,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,2,0.00044866562162251995,0.0005026362891046666,5.3970667482146676e-05,0.0005026362891046666,24,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,3,0.00047030493603138337,0.000476338535264625,6.033599233241601e-06,0.000476338535264625,22,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,4,0.0004449582751932,0.00062101754239482,0.00017605926720162,0.00062101754239482,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,5,0.00041579442705928,0.00060057114826892,0.00018477672120963996,0.00060057114826892,27,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,6,0.00047826348635075,0.00063297802023085,0.00015471453388009993,0.00063297802023085,28,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,7,0.0005074864952248167,0.000614200843551725,0.00010671434832690827,0.000614200843551725,20,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,8,0.0004193746494641334,0.000539631431241425,0.00012025678177729162,0.000539631431241425,23,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,9,0.0004543817843812833,0.0005940878385411,0.00013970605415981673,0.0005940878385411,26,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,10,0.0005472812405151,0.00078110322827834,0.00023382198776324007,0.00078110322827834,25,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,11,0.0004656282678072,0.0006255476698869,0.0001599194020797,0.0006255476698869,20,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,12,0.0005206326496880166,0.0007181718037249,0.00019753915403688334,0.0007181718037249,23,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,13,0.00042654069167085,0.00053454496251956,0.00010800427084871003,0.00053454496251956,27,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,14,0.00038096088609108333,0.00048111265091556,0.00010015176482447668,0.00048111265091556,29,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,15,0.00048626900846495,0.000582688961851925,9.641995338697498e-05,0.000582688961851925,30,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,16,0.00042870776194456665,0.0005599893444734,0.00013128158252883335,0.0005599893444734,20,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,17,0.0004986521930157,0.0005499606332087,5.1308440193000016e-05,0.0005499606332087,21,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,18,0.0005783558214936,0.0006077881790861001,2.9432357592500016e-05,0.0006077881790861001,21,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,19,0.0004509654330210667,0.000731099061090125,0.00028013362806905825,0.000731099061090125,19,read_only,mean_H_renorm_bits,5,read_only
llama-3.3-70b,switch,20,0.00045436509066855006,0.0005587260355568999,0.00010436094488834987,0.0005587260355568999,14,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,1,0.21966204686352678,0.2778618854613074,0.058199838597780634,0.2778618854613074,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,2,0.4145211305847683,0.35290269994825246,-0.06161843063651584,0.35290269994825246,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,3,0.36971417975157017,0.40999549984980044,0.04028132009823027,0.40999549984980044,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,4,0.1901516991370928,0.1887478954729449,-0.0014038036641478846,0.1887478954729449,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,5,0.34699891318064185,0.33756609886311867,-0.009432814317523186,0.33756609886311867,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,6,0.2993279911629607,0.2707647307921143,-0.02856326037084639,0.2707647307921143,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,7,0.3221247038091451,0.28546348109280784,-0.03666122271633726,0.28546348109280784,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,8,0.3251347453563511,0.3183270161187746,-0.006807729237576499,0.3183270161187746,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,9,0.17785327470904733,0.2790369705730168,0.10118369586396947,0.2790369705730168,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,10,0.07243552368760817,0.3044183268721591,0.23198280318455092,0.3044183268721591,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,11,0.10135166648443138,0.1317818710733151,0.030430204588883722,0.1317818710733151,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,12,0.06195863123331176,0.3164786047947321,0.25451997356142037,0.3164786047947321,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,13,0.16607412407979813,0.2867864316396216,0.12071230755982346,0.2867864316396216,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,14,0.4992327658580263,0.17765621321514696,-0.3215765526428793,0.17765621321514696,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,15,0.08880628229050198,0.11491163044546394,0.02610534815496196,0.11491163044546394,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,16,0.14792118541858032,0.24712869504002113,0.09920750962144081,0.24712869504002113,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,17,0.40761460513268416,0.3592144657577255,-0.048400139374958684,0.3592144657577255,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,18,0.24439874732556643,0.368988290936336,0.12458954361076957,0.368988290936336,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,19,0.43672568610273776,0.24196449048450813,-0.19476119561822963,0.24196449048450813,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,base,20,0.1948931002546955,0.26700425121149307,0.07211115095679757,0.26700425121149307,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,1,0.07962221540254719,0.2960590654206013,0.2164368500180541,0.2960590654206013,13,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,2,0.35867352346946646,0.46711639237577046,0.108442868906304,0.46711639237577046,24,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,3,0.24541050668516654,0.31641809556195766,0.07100758887679112,0.31641809556195766,15,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,4,0.3474371338215901,0.5657313283026533,0.2182941944810632,0.5657313283026533,14,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,5,0.21583295457533763,0.4078893544662581,0.1920563998909205,0.4078893544662581,18,read_only,mean_H_renorm_bits,5,read_only
