model,condition,seed,align,direction,role,agent,rel,action,y_raw,y_adj,mean_surprisal_bits
gpt-4o-mini,switch,5,tau_read,A2->A1,author,A2,2,write_log,0.0783252803907258,0.08599056244797111,0.0557505734782692
gpt-4o-mini,switch,5,tau_read,A2->A1,author,A2,3,decrypt,0.0646981638235592,0.06318326775872157,0.047698555419203
gpt-4o-mini,switch,5,tau_read,A2->A1,author,A2,4,write_log,0.0839803419459155,0.09164562400316081,0.058170497159325
gpt-4o-mini,switch,5,tau_read,A2->A1,author,A2,5,decrypt,0.1529365041381158,0.1537220012375883,0.1758154144602128
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,-5,write_log,0.2502644137578775,0.2605507447041592,0.2279379972627347
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,-4,decrypt,0.2191007307832794,0.2216319433450646,0.0516882033927246
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,-3,decrypt,0.0057626123602711,0.0034066096917388603,0.0010036418435041
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,-2,write_log,0.4441597196914069,0.4535198216145904,0.3300036862816681
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,-1,read_log,0.4544422472230963,0.41536536206625985,0.2792800899920147
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,0,write_log,0.2341635719045298,0.23931673791968097,0.3058693440453536
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,1,decrypt,0.941176227634976,0.9410693672357877,0.8424375039988381
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,2,decrypt,0.0010927860437837,-0.0012632166247485393,0.0001368271387635
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,3,read_log,0.507484778833159,0.4684078936763226,0.5979173777380781
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,4,write_log,0.156099875177187,0.15728798270066902,0.1343027836145839
gpt-4o-mini,switch,5,tau_use,A2->A1,receiver,A1,5,read_log,0.0993904478257305,0.06031356266889408,0.0200264820846156
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,-5,write_log,0.1611009798398741,0.16815015163935512,0.250105950648342
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,-4,decrypt,0.2155584611434828,0.2163439582429553,0.0586399592761283
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,-3,decrypt,0.4599296371840294,0.45393003333192067,0.4088493325885133
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,-2,write_log,0.1510249964294546,0.15678600179728447,0.18061698631353
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,-1,decrypt,0.1259496404840476,0.12673513758352012,0.0357153133378788
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,0,decrypt,0.0210834843287019,0.01956858826386428,0.0050470046298299
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,1,write_log,0.0783252803907258,0.08599056244797111,0.0557505734782692
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,2,decrypt,0.0646981638235592,0.06318326775872157,0.047698555419203
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,3,write_log,0.0839803419459155,0.09164562400316081,0.058170497159325
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,4,decrypt,0.1529365041381158,0.1537220012375883,0.1758154144602128
gpt-4o-mini,switch,5,tau_use,A2->A1,author,A2,5,decrypt,0.0843847056641922,0.08286980959935458,0.0476192881073866
gpt-4o-mini,switch,6,tau_read,A1->A2,receiver,A2,-5,decrypt,0.0032716702043853,0.0017567741395476803,0.0005060681386571
gpt-4o-mini,switch,6,tau_read,A1->A2,receiver,A2,-4,write_log,0.1051145446863056,0.11227012101872788,0.1884729991660032
gpt-4o-mini,switch,6,tau_read,A1->A2,receiver,A2,-3,decrypt,0.0876063303797359,0.08839182747920842,0.0207960698698141
gpt-4o-mini,switch,6,tau_read,A1->A2,receiver,A2,-2,decrypt,0.3792450161207195,0.3734964629763966,0.2508703109500005
gpt-4o-mini,switch,6,tau_read,A1->A2,receiver,A2,-1,write_log,0.2978431035243779,0.3046861642068153,0.3526173011558729
gpt-4o-mini,switch,6,tau_read,A1->A2,receiver,A2,0,read_log,0.5770597109048726,0.5379828257480362,0.3701273562455469
gpt-4o-mini,switch,6,tau_read,A1->A2,receiver,A2,1,submit,0.1628702282401707,0.3274587159409294,0.1605866787681551
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,-5,decrypt,6.040694388827369e-05,-0.0022955957246439656,4.984956214396604e-06
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,-4,write_log,0.5686265550742206,0.582513740943307,0.9243274252189368
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,-3,decrypt,0.002595732463568,0.00023972979503576047,0.0004080668382921
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,-2,write_log,0.3545600930457706,0.3635154673327432,0.2948102183115106
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,-1,decrypt,0.3434995018990112,0.3361225484739168,0.6007018834992361
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,0,write_log,0.4647685941780852,0.47364688945871747,0.4331990040547097
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,1,decrypt,0.6902450101398473,0.6927762227016325,0.470029473890542
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,2,decrypt,0.4290369754634561,0.42194521429986687,0.4545833627607791
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,3,write_log,0.2830204315190195,0.29273028332080936,0.1871170468742602
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,4,read_log,0.3460273764679601,0.3069504913111237,0.1457083238447134
gpt-4o-mini,switch,6,tau_read,A1->A2,author,A1,5,decrypt,0.2472831552710868,0.249814367832872,0.057897853006579
gpt-4o-mini,switch,6,tau_use,A1->A2,receiver,A2,-5,write_log,0.1051145446863056,0.11227012101872788,0.1884729991660032
gpt-4o-mini,switch,6,tau_use,A1->A2,receiver,A2,-4,decrypt,0.0876063303797359,0.08839182747920842,0.0207960698698141
gpt-4o-mini,switch,6,tau_use,A1->A2,receiver,A2,-3,decrypt,0.3792450161207195,0.3734964629763966,0.2508703109500005
gpt-4o-mini,switch,6,tau_use,A1->A2,receiver,A2,-2,write_log,0.2978431035243779,0.3046861642068153,0.3526173011558729
gpt-4o-mini,switch,6,tau_use,A1->A2,receiver,A2,-1,read_log,0.5770597109048726,0.5379828257480362,0.3701273562455469
gpt-4o-mini,switch,6,tau_use,A1->A2,receiver,A2,0,submit,0.1628702282401707,0.3274587159409294,0.1605866787681551
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,-5,write_log,0.5686265550742206,0.582513740943307,0.9243274252189368
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,-4,decrypt,0.002595732463568,0.00023972979503576047,0.0004080668382921
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,-3,write_log,0.3545600930457706,0.3635154673327432,0.2948102183115106
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,-2,decrypt,0.3434995018990112,0.3361225484739168,0.6007018834992361
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,-1,write_log,0.4647685941780852,0.47364688945871747,0.4331990040547097
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,0,decrypt,0.6902450101398473,0.6927762227016325,0.470029473890542
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,1,decrypt,0.4290369754634561,0.42194521429986687,0.4545833627607791
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,2,write_log,0.2830204315190195,0.29273028332080936,0.1871170468742602
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,3,read_log,0.3460273764679601,0.3069504913111237,0.1457083238447134
gpt-4o-mini,switch,6,tau_use,A1->A2,author,A1,4,decrypt,0.2472831552710868,0.249814367832872,0.057897853006579
gpt-4o-mini,switch,6,tau_read,A2->A1,receiver,A1,-5,decrypt,0.3434995018990112,0.3361225484739168,0.6007018834992361
gpt-4o-mini,switch,6,tau_read,A2->A1,receiver,A1,-4,write_log,0.4647685941780852,0.47364688945871747,0.4331990040547097
gpt-4o-mini,switch,6,tau_read,A2->A1,receiver,A1,-3,decrypt,0.6902450101398473,0.6927762227016325,0.470029473890542
gpt-4o-mini,switch,6,tau_read,A2->A1,receiver,A1,-2,decrypt,0.4290369754634561,0.42194521429986687,0.4545833627607791
gpt-4o-mini,switch,6,tau_read,A2->A1,receiver,A1,-1,write_log,0.2830204315190195,0.29273028332080936,0.1871170468742602
gpt-4o-mini,switch,6,tau_read,A2->A1,receiver,A1,0,read_log,0.3460273764679601,0.3069504913111237,0.1457083238447134
gpt-4o-mini,switch,6,tau_read,A2->A1,receiver,A1,1,decrypt,0.2472831552710868,0.249814367832872,0.057897853006579
gpt-4o-mini,switch,6,tau_read,A2->A1,author,A2,-5,write_log,0.2978431035243779,0.3046861642068153,0.3526173011558729
gpt-4o-mini,switch,6,tau_read,A2->A1,author,A2,-4,read_log,0.5770597109048726,0.5379828257480362,0.3701273562455469
gpt-4o-mini,switch,6,tau_read,A2->A1,author,A2,-3,submit,0.1628702282401707,0.3274587159409294,0.1605866787681551
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,-5,read_log,0.0359644382911902,-0.003112446865646226,0.0062467565318678
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,-4,write_log,0.0891689887178752,0.09812436300484784,0.0348429776725405
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,-3,decrypt,0.3095291526584464,0.31206036522023156,0.1778192973622889
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,-2,decrypt,0.001787837173512,-0.0005681654950202395,0.0002504271427277
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,-1,write_log,0.2763307099061493,0.28595075339469045,0.3243051409342866
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,0,read_log,0.4270770722285439,0.38800018707170747,0.2269884425297074
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,1,write_log,0.0718148718590402,0.079601009828192,0.0340329226642329
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,2,decrypt,0.0198061338607767,0.01745013119224446,0.0047985448975587
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,3,write_log,0.403267036408006,0.41170673252799,0.317076129006488
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,4,read_log,0.0548698278168959,0.015792942660059477,0.0103814108497711
gpt-4o-mini,switch,7,tau_read,A2->A1,receiver,A1,5,submit,0.1535907266894254,0.3183133163609127,0.1156456081848011
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,-5,decrypt,0.0909481420576208,0.09173363915709332,0.0184704120795839
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,-4,write_log,0.4366591974488639,0.44808893660159216,0.4782429999509045
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,-3,decrypt,0.0082643720120409,0.006749475947203281,0.0016494555480633
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,-2,write_log,0.2495565290134271,0.2591765725019683,0.2246150743116731
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,-1,decrypt,2.27619302773003,2.273119486708791,2.494272290421518
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,0,decrypt,0.018617497543421,0.01710260147858338,0.0038564710271693
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,1,write_log,0.2768087158583988,0.2841843029714411,0.2156678548239317
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,2,decrypt,0.4637975193419824,0.4645830164414549,0.2590102329468473
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,3,decrypt,0.1668761172942391,0.16298494413035927,0.2058202739130057
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,4,write_log,0.1666093978219911,0.17306457913183387,0.1351867718406736
gpt-4o-mini,switch,7,tau_read,A2->A1,author,A2,5,decrypt,0.0868005997735447,0.08758609687301722,0.0207145401841485
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,-5,write_log,0.0891689887178752,0.09812436300484784,0.0348429776725405
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,-4,decrypt,0.3095291526584464,0.31206036522023156,0.1778192973622889
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,-3,decrypt,0.001787837173512,-0.0005681654950202395,0.0002504271427277
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,-2,write_log,0.2763307099061493,0.28595075339469045,0.3243051409342866
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,-1,read_log,0.4270770722285439,0.38800018707170747,0.2269884425297074
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,0,write_log,0.0718148718590402,0.079601009828192,0.0340329226642329
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,1,decrypt,0.0198061338607767,0.01745013119224446,0.0047985448975587
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,2,write_log,0.403267036408006,0.41170673252799,0.317076129006488
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,3,read_log,0.0548698278168959,0.015792942660059477,0.0103814108497711
gpt-4o-mini,switch,7,tau_use,A2->A1,receiver,A1,4,submit,0.1535907266894254,0.3183133163609127,0.1156456081848011
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,-5,write_log,0.4366591974488639,0.44808893660159216,0.4782429999509045
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,-4,decrypt,0.0082643720120409,0.006749475947203281,0.0016494555480633
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,-3,write_log,0.2495565290134271,0.2591765725019683,0.2246150743116731
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,-2,decrypt,2.27619302773003,2.273119486708791,2.494272290421518
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,-1,decrypt,0.018617497543421,0.01710260147858338,0.0038564710271693
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,0,write_log,0.2768087158583988,0.2841843029714411,0.2156678548239317
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,1,decrypt,0.4637975193419824,0.4645830164414549,0.2590102329468473
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,2,decrypt,0.1668761172942391,0.16298494413035927,0.2058202739130057
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,3,write_log,0.1666093978219911,0.17306457913183387,0.1351867718406736
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,4,decrypt,0.0868005997735447,0.08758609687301722,0.0207145401841485
gpt-4o-mini,switch,7,tau_use,A2->A1,author,A2,5,decrypt,0.1808200194330645,0.1652963223044161,0.1830432382503771
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,-5,decrypt,0.5830627879702407,0.5822014500562352,1.910441112503215
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,-4,decrypt,0.0229101704368435,0.02055416776831126,0.0058511659815663
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,-3,write_log,0.3852073661565409,0.3940097775024411,0.3636350372713297
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,-2,decrypt,0.6349576326712125,0.635743129770685,1.1230570454982622
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,-1,decrypt,0.42209561268054,0.4149069292260727,0.2709239230209279
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,0,read_log,0.5104904905616334,0.471413605404797,0.5985195749900741
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,1,write_log,0.1399945897755675,0.1457153116588147,0.1865162251742377
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,2,decrypt,0.0004424031984438,-0.0019135994700884393,4.825771087376002e-05
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,3,write_log,0.9811183494584004,0.9903947841177575,1.117883454688317
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,4,decrypt,0.0023065169361506,-4.948573238163943e-05,0.0003412143149901
gpt-4o-mini,switch,8,tau_read,A2->A1,receiver,A1,5,write_log,0.3759338863909905,0.38521032105034764,0.3362002798145331
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,-5,decrypt,0.0064382241293734,0.004923328064535781,0.0011125843733797
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,-4,write_log,0.2233340817307746,0.23048965806319688,0.2273587955895431
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,-3,decrypt,1.941494940892302,1.9386490881681553,2.3285520573541185
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,-2,decrypt,0.2108491290420233,0.20800327631787666,0.0851011028275302
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,-1,decrypt,0.0123502596994474,0.01083536363460978,0.0021927077244408
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,0,write_log,0.1927340053504763,0.19825813792659278,0.1681422794089731
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,1,decrypt,0.064129888299241,0.06261499223440338,0.0814436544029042
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,2,write_log,0.1021831915187286,0.10967260738418255,0.1577062286956598
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,3,decrypt,0.0039521914598688,0.0024372953950311804,0.0006393557861771
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,4,write_log,0.1809217259707754,0.18710492532604603,0.3821617627851699
gpt-4o-mini,switch,8,tau_read,A2->A1,author,A2,5,decrypt,0.0089160283246768,0.007401132259839181,0.0017287173800521
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,-5,decrypt,0.0229101704368435,0.02055416776831126,0.0058511659815663
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,-4,write_log,0.3852073661565409,0.3940097775024411,0.3636350372713297
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,-3,decrypt,0.6349576326712125,0.635743129770685,1.1230570454982622
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,-2,decrypt,0.42209561268054,0.4149069292260727,0.2709239230209279
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,-1,read_log,0.5104904905616334,0.471413605404797,0.5985195749900741
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,0,write_log,0.1399945897755675,0.1457153116588147,0.1865162251742377
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,1,decrypt,0.0004424031984438,-0.0019135994700884393,4.825771087376002e-05
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,2,write_log,0.9811183494584004,0.9903947841177575,1.117883454688317
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,3,decrypt,0.0023065169361506,-4.948573238163943e-05,0.0003412143149901
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,4,write_log,0.3759338863909905,0.38521032105034764,0.3362002798145331
gpt-4o-mini,switch,8,tau_use,A2->A1,receiver,A1,5,decrypt,0.1508004961467836,0.1533317087085688,0.0308376419454116
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,-5,write_log,0.2233340817307746,0.23048965806319688,0.2273587955895431
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,-4,decrypt,1.941494940892302,1.9386490881681553,2.3285520573541185
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,-3,decrypt,0.2108491290420233,0.20800327631787666,0.0851011028275302
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,-2,decrypt,0.0123502596994474,0.01083536363460978,0.0021927077244408
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,-1,write_log,0.1927340053504763,0.19825813792659278,0.1681422794089731
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,0,decrypt,0.064129888299241,0.06261499223440338,0.0814436544029042
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,1,write_log,0.1021831915187286,0.10967260738418255,0.1577062286956598
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,2,decrypt,0.0039521914598688,0.0024372953950311804,0.0006393557861771
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,3,write_log,0.1809217259707754,0.18710492532604603,0.3821617627851699
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,4,decrypt,0.0089160283246768,0.007401132259839181,0.0017287173800521
gpt-4o-mini,switch,8,tau_use,A2->A1,author,A2,5,write_log,0.2310263663425299,0.2391283826658506,0.2455546271924422
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,-5,decrypt,0.0118121359583189,0.01029723989348128,0.0019921497039712
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,-4,write_log,0.222664596383223,0.23051230014209104,0.3473655164165966
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,-3,decrypt,0.2322536738332896,0.2330391709327621,0.0673956769455682
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,-2,decrypt,0.4980782251117932,0.4922025371377722,0.6783489397933311
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,-1,write_log,0.5445399240279416,0.5569661611133545,0.6438019727295535
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,0,read_log,0.6622677164728744,0.623190831316038,0.416071263874311
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,1,write_log,0.1627899148843347,0.1711601855034431,0.1759183168289128
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,2,decrypt,0.8165892221209327,0.8164823617217444,0.9818580273677728
gpt-4o-mini,switch,9,tau_read,A1->A2,receiver,A2,3,decrypt,0.0715737522539927,0.07005885618915508,0.0490251585706071
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,-5,decrypt,0.2953067907079051,0.28831390999315065,0.2433449687443306
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,-4,write_log,0.2795835506988354,0.2895731595414192,0.1893918025137277
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,-3,decrypt,0.227212964979442,0.2297441775412272,0.0609333290767509
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,-2,decrypt,0.0037876681442786,0.0014316654757463606,0.0005848630675448
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,-1,write_log,0.3837883959979533,0.39215866661706167,0.3877724939276685
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,0,read_log,0.0132009644159861,-0.025875920740850322,0.0018551993603993
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,1,write_log,0.4899137695075248,0.49864145549740524,0.3688615601668503
gpt-4o-mini,switch,9,tau_read,A1->A2,author,A1,2,read_log,0.2167958681867358,0.17771898302989936,0.0512567202890098
